Left Pressure (N),Right Pressure (N),Trial,Stimuli,Experiment Time Clock (Micro Sec)
0.00,0.00,No_signal,-1,2605696
0.00,0.00,No_signal,-1,2638976
0.00,0.00,No_signal,-1,2672256
0.00,0.00,No_signal,-1,2705536
0.00,0.00,No_signal,-1,2738816
0.00,0.00,No_signal,-1,2772096
0.00,0.00,No_signal,-1,2805376
0.00,0.00,No_signal,-1,2838656
0.00,0.00,No_signal,-1,2871936
0.00,0.00,No_signal,-1,2905216
0.00,0.00,No_signal,-1,2938496
0.00,0.00,No_signal,-1,2971776
0.00,0.00,No_signal,-1,3005056
0.00,0.00,No_signal,-1,3038336
0.00,0.00,No_signal,-1,3071616
0.00,0.00,Stimulus,Abstract,3110096
0.00,0.00,Stimulus,Abstract,3148576
0.00,0.00,Stimulus,Abstract,3187056
0.00,0.00,Stimulus,Abstract,3225536
0.00,0.00,Stimulus,Abstract,3264016
0.00,0.00,Stimulus,Abstract,3302496
0.00,0.00,Stimulus,Abstract,3340976
0.00,0.00,Stimulus,Abstract,3379456
0.00,0.00,Stimulus,Abstract,3417936
0.00,0.00,Stimulus,Abstract,3456416
0.00,0.00,Stimulus,Abstract,3494896
0.00,0.00,Stimulus,Abstract,3533376
0.00,0.00,ITI,-1,3560416
0.00,0.00,ITI,-1,3587456
0.00,0.00,ITI,-1,3614496
0.00,0.00,ITI,-1,3641536
0.00,0.00,ITI,-1,3668576
0.00,0.00,ITI,-1,3695616
0.00,0.00,ITI,-1,3722656
0.00,0.00,ITI,-1,3749696
0.00,0.00,ITI,-1,3776736
0.00,0.00,ITI,-1,3803776
0.00,0.00,ITI,-1,3830816
0.00,0.00,ITI,-1,3857856
0.00,0.00,ITI,-1,3884896
0.00,0.00,ITI,-1,3911936
0.00,0.00,ITI,-1,3938976
0.00,0.00,ITI,-1,3966016
0.00,0.00,ITI,-1,3993056
0.00,0.00,ITI,-1,4020100
0.00,0.00,ITI,-1,4047136
0.00,0.00,ITI,-1,4074176
0.00,0.00,ITI,-1,4101216
0.00,0.00,ITI,-1,4128256
0.00,0.00,ITI,-1,4155296
0.00,0.00,ITI,-1,4182336
0.00,0.00,ITI,-1,4209376
0.00,0.00,ITI,-1,4236416
0.00,0.00,ITI,-1,4263456
0.00,0.00,ITI,-1,4290496
0.00,0.00,ITI,-1,4317536
0.00,0.00,ITI,-1,4344576
0.00,0.00,ITI,-1,4371616
0.00,0.00,ITI,-1,4398656
0.00,0.00,ITI,-1,4425696
0.00,0.00,ITI,-1,4452736
0.00,0.00,ITI,-1,4479776
0.00,0.00,ITI,-1,4506816
0.00,0.00,ITI,-1,4533856
0.00,0.00,ITI,-1,4560896
0.00,0.00,ITI,-1,4587936
0.00,0.00,ITI,-1,4614976
0.00,0.00,ITI,-1,4642016
0.00,0.00,ITI,-1,4669056
0.00,0.00,ITI,-1,4696096
0.00,0.00,ITI,-1,4723136
0.00,0.00,ITI,-1,4750176
0.00,0.00,ITI,-1,4777216
0.00,0.00,ITI,-1,4804256
0.00,0.00,ITI,-1,4831296
0.00,0.00,ITI,-1,4858336
0.00,0.00,ITI,-1,4885380
0.00,0.00,ITI,-1,4912416
0.00,0.00,ITI,-1,4939456
0.00,0.00,ITI,-1,4966496
0.00,0.00,ITI,-1,4993536
0.00,0.00,ITI,-1,5020576
0.00,0.00,ITI,-1,5047616
0.00,0.00,ITI,-1,5074656
0.00,0.00,ITI,-1,5101696
0.00,0.00,ITI,-1,5128736
0.00,0.00,ITI,-1,5155776
0.00,0.00,ITI,-1,5182816
0.00,0.00,ITI,-1,5209856
0.00,0.00,ITI,-1,5236896
0.00,0.00,ITI,-1,5263936
0.00,0.00,ITI,-1,5290976
0.00,0.00,ITI,-1,5318016
0.00,0.00,ITI,-1,5345056
0.00,0.00,ITI,-1,5372096
0.00,0.00,ITI,-1,5399136
0.00,0.00,ITI,-1,5426176
0.00,0.00,ITI,-1,5453216
0.00,0.00,ITI,-1,5480256
0.00,0.00,ITI,-1,5507296
0.00,0.00,ITI,-1,5534336
0.00,0.00,ITI,-1,5561376
0.00,0.00,ITI,-1,5588416
0.00,0.00,ITI,-1,5615456
0.00,0.00,ITI,-1,5642496
0.00,0.00,ITI,-1,5669536
0.00,0.00,ITI,-1,5696576
0.00,0.00,ITI,-1,5723616
0.00,0.00,ITI,-1,5750660
0.00,0.00,ITI,-1,5777696
0.00,0.00,ITI,-1,5804736
0.00,0.00,ITI,-1,5831776
0.00,0.00,ITI,-1,5858816
0.00,0.00,ITI,-1,5885856
0.00,0.00,ITI,-1,5912896
0.00,0.00,ITI,-1,5939936
0.00,0.00,ITI,-1,5966976
0.00,0.00,ITI,-1,5994016
0.00,0.00,ITI,-1,6021056
0.00,0.00,ITI,-1,6048096
0.00,0.00,ITI,-1,6075136
0.00,0.00,ITI,-1,6102176
0.00,0.00,ITI,-1,6129216
0.00,0.00,ITI,-1,6156256
0.00,0.00,ITI,-1,6183296
0.00,0.00,ITI,-1,6210336
0.00,0.00,ITI,-1,6237376
0.00,0.00,ITI,-1,6264416
0.00,0.00,ITI,-1,6291456
0.00,0.00,ITI,-1,6318496
0.00,0.00,ITI,-1,6345536
0.00,0.00,ITI,-1,6372576
0.00,0.00,ITI,-1,6399616
0.00,0.00,ITI,-1,6426656
0.00,0.00,ITI,-1,6453696
0.00,0.00,ITI,-1,6480736
0.00,0.00,ITI,-1,6507776
0.00,0.00,ITI,-1,6534816
0.00,0.00,ITI,-1,6561856
0.00,0.00,ITI,-1,6588896
0.00,0.00,ITI,-1,6615940
0.00,0.00,ITI,-1,6642976
0.00,0.00,ITI,-1,6670016
0.00,0.00,ITI,-1,6697056
0.00,0.00,ITI,-1,6724096
0.00,0.00,ITI,-1,6751136
0.00,4.22,Stimulus,High_BOI,6789616
0.00,32.34,Stimulus,High_BOI,6829136
0.00,43.59,Stimulus,High_BOI,6868656
0.00,52.91,Stimulus,High_BOI,6908176
0.00,58.18,Stimulus,High_BOI,6947696
0.00,36.74,Stimulus,High_BOI,6987216
0.00,19.51,Stimulus,High_BOI,7026736
0.00,0.00,Stimulus,High_BOI,7065216
0.00,0.00,Stimulus,High_BOI,7103696
0.00,0.00,Stimulus,High_BOI,7142176
0.00,0.00,Stimulus,High_BOI,7180656
0.00,0.00,Stimulus,High_BOI,7219136
0.00,0.00,Stimulus,-1,7251376
0.00,0.00,ITI,-1,7278416
0.00,0.00,ITI,-1,7305456
0.00,0.00,ITI,-1,7332496
0.00,0.00,ITI,-1,7359536
0.00,0.00,ITI,-1,7386576
0.00,0.00,ITI,-1,7413616
0.00,0.00,ITI,-1,7440656
0.00,0.00,ITI,-1,7467696
0.00,0.00,ITI,-1,7494736
0.00,0.00,ITI,-1,7521776
0.00,0.00,ITI,-1,7548820
0.00,0.00,ITI,-1,7575856
0.00,0.00,ITI,-1,7602896
0.00,0.00,ITI,-1,7629936
0.00,0.00,ITI,-1,7656976
0.00,0.00,ITI,-1,7684016
0.00,0.00,ITI,-1,7711056
0.00,0.00,ITI,-1,7738096
0.00,0.00,ITI,-1,7765136
0.00,0.00,ITI,-1,7792176
0.00,0.00,ITI,-1,7819216
0.00,0.00,ITI,-1,7846256
0.00,0.00,ITI,-1,7873296
0.00,0.00,ITI,-1,7900336
0.00,0.00,ITI,-1,7927376
0.00,0.00,ITI,-1,7954416
0.00,0.00,ITI,-1,7981456
0.00,0.00,ITI,-1,8008496
0.00,0.00,ITI,-1,8035536
0.00,0.00,ITI,-1,8062576
0.00,0.00,ITI,-1,8089616
0.00,0.00,ITI,-1,8116656
0.00,0.00,ITI,-1,8143696
0.00,0.00,ITI,-1,8170736
0.00,0.00,ITI,-1,8197776
0.00,0.00,ITI,-1,8224816
0.00,0.00,ITI,-1,8251856
0.00,0.00,ITI,-1,8278896
0.00,0.00,ITI,-1,8305936
0.00,0.00,ITI,-1,8332976
0.00,0.00,ITI,-1,8360016
0.00,0.00,ITI,-1,8387056
0.00,0.00,ITI,-1,8414100
0.00,0.00,ITI,-1,8441136
0.00,0.00,ITI,-1,8468176
0.00,0.00,ITI,-1,8495216
0.00,0.00,ITI,-1,8522256
0.00,0.00,ITI,-1,8549296
0.00,0.00,ITI,-1,8576336
0.00,0.00,ITI,-1,8603376
0.00,0.00,ITI,-1,8630416
0.00,0.00,ITI,-1,8657456
0.00,0.00,ITI,-1,8684496
0.00,0.00,ITI,-1,8711536
0.00,0.00,ITI,-1,8738576
0.00,0.00,ITI,-1,8765616
0.00,0.00,ITI,-1,8792656
0.00,0.00,ITI,-1,8819696
0.00,0.00,ITI,-1,8846736
0.00,0.00,ITI,-1,8873776
0.00,0.00,ITI,-1,8900816
0.00,0.00,ITI,-1,8927856
0.00,0.00,ITI,-1,8954896
0.00,0.00,ITI,-1,8981936
0.00,0.00,ITI,-1,9008976
0.00,0.00,ITI,-1,9036016
0.00,0.00,ITI,-1,9063056
0.00,0.00,ITI,-1,9090096
0.00,0.00,ITI,-1,9117136
0.00,0.00,ITI,-1,9144176
0.00,0.00,ITI,-1,9171216
0.00,0.00,ITI,-1,9198256
0.00,0.00,ITI,-1,9225296
0.00,0.00,ITI,-1,9252336
0.00,0.00,ITI,-1,9279380
0.00,0.00,ITI,-1,9306416
0.00,0.00,ITI,-1,9333456
0.00,0.00,ITI,-1,9360496
0.00,0.00,ITI,-1,9387536
0.00,0.00,ITI,-1,9414576
0.00,0.00,ITI,-1,9441616
0.00,0.00,ITI,-1,9468656
0.00,0.00,ITI,-1,9495696
0.00,0.00,ITI,-1,9522736
0.00,0.00,ITI,-1,9549776
0.00,0.00,ITI,-1,9576816
0.00,0.00,ITI,-1,9603856
0.00,0.00,ITI,-1,9630896
0.00,0.00,ITI,-1,9657936
0.00,0.00,ITI,-1,9684976
0.00,0.00,ITI,-1,9712016
0.00,0.00,ITI,-1,9739056
0.00,0.00,ITI,-1,9766096
0.00,0.00,ITI,-1,9793136
0.00,0.00,ITI,-1,9820176
0.00,0.00,ITI,-1,9847216
0.00,0.00,ITI,-1,9874256
0.00,0.00,ITI,-1,9901296
0.00,0.00,ITI,-1,9928336
0.00,0.00,ITI,-1,9955376
0.00,0.00,ITI,-1,9982416
0.00,0.00,ITI,-1,10009456
0.00,0.00,ITI,-1,10037536
0.00,0.00,ITI,-1,10065616
0.00,0.00,ITI,-1,10093696
0.00,0.00,ITI,-1,10121776
0.00,0.00,ITI,-1,10149856
0.00,0.00,ITI,-1,10177936
0.00,0.00,ITI,-1,10206016
0.00,0.00,ITI,-1,10234096
0.00,0.00,ITI,-1,10262176
0.00,0.00,ITI,-1,10290256
0.00,0.00,ITI,-1,10318336
0.00,0.00,ITI,-1,10346416
0.00,0.00,ITI,-1,10374496
0.00,0.00,ITI,-1,10402576
0.00,0.00,ITI,-1,10430656
0.00,0.00,ITI,-1,10458736
0.00,0.00,ITI,-1,10486816
0.00,0.00,ITI,-1,10514896
0.00,0.00,ITI,-1,10542980
0.00,0.00,ITI,-1,10571056
0.00,0.00,ITI,-1,10599136
0.00,0.00,ITI,-1,10627216
0.00,0.00,ITI,-1,10655296
0.00,0.00,ITI,-1,10683376
0.00,0.00,ITI,-1,10711456
0.00,0.00,ITI,-1,10739536
0.00,0.00,ITI,-1,10767616
0.00,0.00,ITI,-1,10795696
0.00,0.00,ITI,-1,10823776
0.00,0.00,ITI,-1,10851856
0.00,0.00,ITI,-1,10879936
0.00,0.00,ITI,-1,10908016
0.00,0.00,ITI,-1,10936096
0.00,0.00,ITI,-1,10964176
0.00,0.00,ITI,-1,10992256
0.00,0.00,ITI,-1,11020336
0.00,0.00,Stimulus,Abstract,11059856
0.00,0.00,Stimulus,Abstract,11099376
0.00,0.00,Stimulus,Abstract,11138896
0.00,0.00,Stimulus,Abstract,11178416
0.00,0.00,Stimulus,Abstract,11217936
0.00,0.00,Stimulus,Abstract,11257456
0.00,0.00,Stimulus,Abstract,11296976
0.00,0.00,Stimulus,Abstract,11336496
0.00,0.00,Stimulus,Abstract,11376016
0.00,0.00,Stimulus,Abstract,11415536
0.00,0.00,Stimulus,Abstract,11455056
0.00,0.00,Stimulus,-1,11488336
0.00,0.00,ITI,-1,11516416
0.00,0.00,ITI,-1,11544496
0.00,0.00,ITI,-1,11572576
0.00,0.00,ITI,-1,11600656
0.00,0.00,ITI,-1,11628736
0.00,0.00,ITI,-1,11656816
0.00,0.00,ITI,-1,11684896
0.00,0.00,ITI,-1,11712976
0.00,0.00,ITI,-1,11741060
0.00,0.00,ITI,-1,11769136
0.00,0.00,ITI,-1,11797216
0.00,0.00,ITI,-1,11825296
0.00,0.00,ITI,-1,11853376
0.00,0.00,ITI,-1,11881456
0.00,0.00,ITI,-1,11909536
0.00,0.00,ITI,-1,11937616
0.00,0.00,ITI,-1,11965696
0.00,0.00,ITI,-1,11993776
0.00,0.00,ITI,-1,12021856
0.00,0.00,ITI,-1,12049936
0.00,0.00,ITI,-1,12078016
0.00,0.00,ITI,-1,12106096
0.00,0.00,ITI,-1,12134176
0.00,0.00,ITI,-1,12162256
0.00,0.00,ITI,-1,12190336
0.00,0.00,ITI,-1,12218416
0.00,0.00,ITI,-1,12246496
0.00,0.00,ITI,-1,12274580
0.00,0.00,ITI,-1,12302656
0.00,0.00,ITI,-1,12330736
0.00,0.00,ITI,-1,12358816
0.00,0.00,ITI,-1,12386896
0.00,0.00,ITI,-1,12414976
0.00,0.00,ITI,-1,12443056
0.00,0.00,ITI,-1,12471136
0.00,0.00,ITI,-1,12499216
0.00,0.00,ITI,-1,12527296
29.88,0.00,ITI,-1,12556416
45.00,0.00,ITI,-1,12585536
59.24,0.00,ITI,-1,12614656
66.45,0.00,ITI,-1,12643776
74.88,0.00,ITI,-1,12672900
66.62,0.00,ITI,-1,12702016
42.19,0.00,ITI,-1,12731136
6.33,0.00,ITI,-1,12759216
0.00,0.00,ITI,-1,12787296
0.00,0.00,ITI,-1,12815376
0.00,0.00,ITI,-1,12843456
0.00,0.00,ITI,-1,12871536
0.00,0.00,ITI,-1,12899616
0.00,0.00,ITI,-1,12927696
0.00,0.00,ITI,-1,12955776
0.00,0.00,ITI,-1,12983856
0.00,0.00,ITI,-1,13011936
0.00,0.00,ITI,-1,13040016
0.00,0.00,ITI,-1,13068096
0.00,0.00,ITI,-1,13096176
0.00,0.00,ITI,-1,13124256
0.00,0.00,ITI,-1,13152336
0.00,0.00,ITI,-1,13180416
0.00,0.00,ITI,-1,13208496
0.00,0.00,ITI,-1,13236576
0.00,0.00,ITI,-1,13264656
0.00,0.00,ITI,-1,13292736
0.00,0.00,ITI,-1,13320816
0.00,0.00,ITI,-1,13348896
0.00,0.00,ITI,-1,13376976
0.00,0.00,ITI,-1,13405060
0.00,0.00,ITI,-1,13433136
0.00,0.00,ITI,-1,13461216
0.00,0.00,ITI,-1,13489296
0.00,0.00,ITI,-1,13517376
0.00,0.00,ITI,-1,13545456
0.00,0.00,ITI,-1,13573536
0.00,0.00,ITI,-1,13601616
0.00,0.00,ITI,-1,13629696
0.00,0.00,ITI,-1,13657776
0.00,0.00,ITI,-1,13685856
0.00,0.00,ITI,-1,13713936
0.00,0.00,ITI,-1,13742016
0.00,0.00,ITI,-1,13770096
0.00,0.00,ITI,-1,13798176
0.00,0.00,ITI,-1,13826256
0.00,0.00,ITI,-1,13854336
0.00,0.00,ITI,-1,13882416
0.00,0.00,ITI,-1,13910496
0.00,0.00,ITI,-1,13938580
0.00,0.00,ITI,-1,13966656
0.00,0.00,ITI,-1,13994736
0.00,0.00,ITI,-1,14022816
0.00,0.00,ITI,-1,14050896
0.00,0.00,ITI,-1,14078976
0.00,0.00,ITI,-1,14107056
0.00,0.00,ITI,-1,14135136
0.00,0.00,ITI,-1,14163216
0.00,0.00,ITI,-1,14191296
0.00,0.00,ITI,-1,14219376
0.00,0.00,ITI,-1,14247456
0.00,0.00,ITI,-1,14275536
0.00,0.00,ITI,-1,14303616
0.00,0.00,ITI,-1,14331696
0.00,0.00,ITI,-1,14359776
0.00,0.00,ITI,-1,14387856
0.00,0.00,ITI,-1,14415936
0.00,0.00,ITI,-1,14444016
0.00,0.00,ITI,-1,14472096
0.00,0.00,ITI,-1,14500176
0.00,0.00,ITI,-1,14528256
0.00,0.00,ITI,-1,14556336
0.00,0.00,ITI,-1,14584416
0.00,0.00,ITI,-1,14612496
0.00,0.00,ITI,-1,14640576
0.00,0.00,ITI,-1,14668656
0.00,0.00,ITI,-1,14696736
0.00,0.00,ITI,-1,14724816
0.00,0.00,ITI,-1,14752896
0.00,0.00,ITI,-1,14780976
0.00,0.00,ITI,Low_BOI,14814256
0.00,0.00,Stimulus,Low_BOI,14852736
0.00,0.00,Stimulus,Low_BOI,14891216
0.00,0.00,Stimulus,Low_BOI,14929696
0.00,0.00,Stimulus,Low_BOI,14968176
0.00,0.00,Stimulus,Low_BOI,15006656
0.00,0.00,Stimulus,Low_BOI,15045136
0.00,0.00,Stimulus,Low_BOI,15083616
0.00,0.00,Stimulus,Low_BOI,15122096
0.00,0.00,Stimulus,Low_BOI,15160576
0.00,0.00,Stimulus,Low_BOI,15199056
0.00,0.00,Stimulus,Low_BOI,15237536
0.00,0.00,Stimulus,-1,15270816
0.00,0.00,ITI,-1,15298896
0.00,0.00,ITI,-1,15326976
0.00,0.00,ITI,-1,15355056
0.00,0.00,ITI,-1,15383136
0.00,0.00,ITI,-1,15411216
0.00,0.00,ITI,-1,15439296
0.00,0.00,ITI,-1,15467376
0.00,0.00,ITI,-1,15495456
0.00,0.00,ITI,-1,15523536
0.00,0.00,ITI,-1,15551616
0.00,0.00,ITI,-1,15579696
0.00,0.00,ITI,-1,15607776
0.00,0.00,ITI,-1,15635856
0.00,0.00,ITI,-1,15663936
0.00,0.00,ITI,-1,15692016
0.00,0.00,ITI,-1,15720096
0.00,0.00,ITI,-1,15748176
0.00,0.00,ITI,-1,15776256
0.00,0.00,ITI,-1,15804336
0.00,0.00,ITI,-1,15832416
0.00,0.00,ITI,-1,15860496
0.00,0.00,ITI,-1,15888576
0.00,0.00,ITI,-1,15916656
0.00,0.00,ITI,-1,15944736
0.00,0.00,ITI,-1,15972816
0.00,0.00,ITI,-1,16000900
0.00,0.00,ITI,-1,16028976
0.00,0.00,ITI,-1,16057056
0.00,0.00,ITI,-1,16085136
0.00,0.00,ITI,-1,16113216
0.00,0.00,ITI,-1,16141296
0.00,0.00,ITI,-1,16169376
0.00,0.00,ITI,-1,16197456
0.00,0.00,ITI,-1,16225536
0.00,0.00,ITI,-1,16253616
0.00,0.00,ITI,-1,16281696
0.00,0.00,ITI,-1,16309776
0.00,0.00,ITI,-1,16337856
0.00,0.00,ITI,-1,16365936
0.00,0.00,ITI,-1,16394016
0.00,0.00,ITI,-1,16422096
0.00,0.00,ITI,-1,16450176
0.00,0.00,ITI,-1,16478256
0.00,0.00,ITI,-1,16506336
0.00,0.00,ITI,-1,16534420
0.00,0.00,ITI,-1,16562496
0.00,0.00,ITI,-1,16590576
0.00,0.00,ITI,-1,16618656
0.00,0.00,ITI,-1,16646736
0.00,0.00,ITI,-1,16674816
0.00,0.00,ITI,-1,16702896
0.00,0.00,ITI,-1,16730976
0.00,0.00,ITI,-1,16759056
0.00,0.00,ITI,-1,16787136
0.00,0.00,ITI,-1,16815216
0.00,0.00,ITI,-1,16843296
0.00,0.00,ITI,-1,16871376
0.00,0.00,ITI,-1,16899456
0.00,0.00,ITI,-1,16927536
0.00,0.00,ITI,-1,16955616
0.00,0.00,ITI,-1,16983696
0.00,0.00,ITI,-1,17011776
0.00,0.00,ITI,-1,17039856
0.00,0.00,ITI,-1,17067936
0.00,0.00,ITI,-1,17096016
0.00,0.00,ITI,-1,17124096
0.00,0.00,ITI,-1,17152176
0.00,0.00,ITI,-1,17180256
0.00,0.00,ITI,-1,17208336
0.00,0.00,ITI,-1,17236416
0.00,0.00,ITI,-1,17264496
0.00,0.00,ITI,-1,17292576
0.00,0.00,ITI,-1,17320656
0.00,0.00,ITI,-1,17348736
0.00,0.00,ITI,-1,17376816
0.00,5.80,ITI,-1,17404896
0.00,25.66,ITI,-1,17434016
0.00,46.76,ITI,-1,17463136
0.00,59.94,ITI,-1,17492256
0.00,64.69,ITI,-1,17521376
0.00,74.18,ITI,-1,17550496
0.00,74.71,ITI,-1,17579616
0.00,76.11,ITI,-1,17608736
0.00,74.71,ITI,-1,17637856
0.00,66.27,ITI,-1,17666976
0.00,37.09,ITI,-1,17696096
0.00,0.35,ITI,-1,17724176
0.00,0.00,ITI,-1,17752256
0.00,0.00,ITI,-1,17780336
0.00,0.00,ITI,-1,17808416
0.00,0.00,ITI,-1,17836496
0.00,0.00,ITI,-1,17864580
0.00,0.00,ITI,-1,17892656
0.00,0.00,ITI,-1,17920736
0.00,0.00,ITI,-1,17948816
0.00,0.00,ITI,-1,17976896
0.00,0.00,ITI,-1,18004976
0.00,0.00,ITI,-1,18033056
0.00,0.00,ITI,-1,18061136
0.00,0.00,ITI,-1,18089216
0.00,0.00,ITI,-1,18117296
0.00,0.00,ITI,-1,18145376
0.00,0.00,ITI,-1,18173456
0.00,0.00,ITI,-1,18201536
0.00,0.00,ITI,-1,18229616
0.00,0.00,ITI,-1,18257696
0.00,0.00,ITI,-1,18285776
0.00,0.00,ITI,-1,18313856
0.00,0.00,ITI,-1,18341936
0.00,0.00,ITI,-1,18370016
0.00,0.00,ITI,-1,18398100
0.00,0.00,ITI,-1,18426176
0.00,0.00,ITI,-1,18454256
0.00,0.00,ITI,-1,18482336
0.00,0.00,ITI,-1,18510416
0.00,0.00,ITI,-1,18538496
0.00,0.00,ITI,-1,18566576
0.00,0.00,ITI,-1,18594656
0.00,0.00,ITI,-1,18622736
0.00,0.00,ITI,-1,18650816
0.00,0.00,ITI,-1,18678896
0.00,0.00,ITI,-1,18706976
0.00,0.00,Stimulus,High_BOI,18746496
0.00,0.00,Stimulus,High_BOI,18786016
0.00,0.00,Stimulus,High_BOI,18825536
0.00,0.00,Stimulus,High_BOI,18865056
0.00,0.00,Stimulus,High_BOI,18904576
0.00,0.00,Stimulus,High_BOI,18944096
0.00,0.00,Stimulus,High_BOI,18983616
0.00,0.00,Stimulus,High_BOI,19023136
0.00,0.00,Stimulus,High_BOI,19062660
0.00,0.00,Stimulus,High_BOI,19102176
0.00,0.00,Stimulus,High_BOI,19141696
0.00,0.00,Stimulus,High_BOI,19181216
0.00,0.00,Stimulus,High_BOI,19220736
0.00,0.00,Stimulus,High_BOI,19260256
0.00,0.00,Stimulus,High_BOI,19299776
0.00,0.00,Stimulus,High_BOI,19339296
0.00,0.00,ITI,-1,19367376
0.00,0.00,ITI,-1,19395460
0.00,0.00,ITI,-1,19423536
0.00,0.00,ITI,-1,19451616
0.00,0.00,ITI,-1,19479696
0.00,0.00,ITI,-1,19507776
0.00,0.00,ITI,-1,19535856
0.00,0.00,ITI,-1,19563936
0.00,0.00,ITI,-1,19592016
0.00,0.00,ITI,-1,19620096
0.00,0.00,ITI,-1,19648176
0.00,0.00,ITI,-1,19676256
0.00,0.00,ITI,-1,19704336
0.00,0.00,ITI,-1,19732416
0.00,0.00,ITI,-1,19760496
0.00,0.00,ITI,-1,19788576
0.00,0.00,ITI,-1,19816656
0.00,0.00,ITI,-1,19844736
0.00,0.00,ITI,-1,19872816
0.00,0.00,ITI,-1,19900896
0.00,0.00,ITI,-1,19928980
0.00,0.00,ITI,-1,19957056
0.00,0.00,ITI,-1,19985136
0.00,10.55,ITI,-1,20014256
0.00,33.40,ITI,-1,20043376
0.00,47.46,ITI,-1,20072496
0.00,56.43,ITI,-1,20101616
0.00,60.47,ITI,-1,20130736
0.00,68.20,ITI,-1,20159856
0.00,72.07,ITI,-1,20188976
0.00,72.60,ITI,-1,20218096
0.00,59.41,ITI,-1,20247216
0.00,31.11,ITI,-1,20276336
0.00,5.98,ITI,-1,20304416
0.00,0.00,ITI,-1,20332496
0.00,0.00,ITI,-1,20360576
0.00,0.00,ITI,-1,20388656
0.00,0.00,ITI,-1,20416736
0.00,0.00,ITI,-1,20444816
0.00,0.00,ITI,-1,20472896
0.00,0.00,ITI,-1,20500976
0.00,0.00,ITI,-1,20529056
0.00,0.00,ITI,-1,20557136
0.00,0.00,ITI,-1,20585216
0.00,0.00,ITI,-1,20613296
0.00,0.00,ITI,-1,20641376
0.00,0.00,ITI,-1,20669456
0.00,0.00,ITI,-1,20697536
0.00,0.00,ITI,-1,20725616
0.00,0.00,ITI,-1,20753696
0.00,0.00,ITI,-1,20781776
0.00,0.00,ITI,-1,20809856
0.00,0.00,ITI,-1,20837936
0.00,0.00,ITI,-1,20866016
