Left Pressure (N),Right Pressure (N),Trial,Stimuli,Experiment Time Clock (Micro Sec)
0.00,0.00,No_signal,-1,1940096
0.00,0.00,No_signal,-1,1973376
0.00,0.00,No_signal,-1,2006656
0.00,0.00,No_signal,-1,2039936
0.00,0.00,No_signal,-1,2073216
0.00,0.00,No_signal,-1,2106496
0.00,0.00,No_signal,-1,2139776
0.00,0.00,No_signal,-1,2173056
0.00,0.00,No_signal,-1,2206336
0.00,0.00,No_signal,-1,2239616
0.00,0.00,No_signal,-1,2272896
0.00,0.00,No_signal,-1,2306176
0.00,0.00,No_signal,-1,2339456
0.00,0.00,No_signal,-1,2372736
0.00,0.00,No_signal,-1,2406016
0.00,0.00,No_signal,-1,2439296
0.00,0.00,No_signal,-1,2472576
0.00,0.00,No_signal,-1,2505856
0.00,0.00,No_signal,-1,2539136
0.00,0.00,No_signal,-1,2572416
0.00,0.00,No_signal,-1,2605696
0.00,0.00,No_signal,-1,2638976
0.00,0.00,No_signal,-1,2672256
0.00,0.00,No_signal,-1,2705536
0.00,0.00,No_signal,-1,2738816
0.00,0.00,No_signal,-1,2772096
0.00,0.00,No_signal,-1,2805376
0.00,0.00,No_signal,-1,2838656
0.00,0.00,No_signal,-1,2871936
0.00,0.00,No_signal,-1,2905216
0.00,0.00,No_signal,-1,2938496
0.00,0.00,No_signal,-1,2971776
0.00,0.00,No_signal,-1,3005056
0.00,0.00,No_signal,-1,3038336
0.00,0.00,No_signal,-1,3071616
0.00,0.00,No_signal,-1,3104896
0.00,0.00,No_signal,-1,3138176
0.00,0.00,No_signal,-1,3171456
0.00,0.00,No_signal,-1,3204736
0.00,0.00,No_signal,Abstract,3244264
0.00,0.00,Stimulus,Abstract,3282736
0.00,0.00,Stimulus,Abstract,3321216
0.00,0.00,Stimulus,Abstract,3359696
0.00,0.00,Stimulus,Abstract,3398176
0.00,0.00,Stimulus,Abstract,3436656
0.00,0.00,Stimulus,Abstract,3475136
0.00,0.00,Stimulus,Abstract,3513616
0.00,0.00,Stimulus,Abstract,3552096
0.00,0.00,Stimulus,Abstract,3590576
0.00,0.00,Stimulus,Abstract,3629056
0.00,0.00,Stimulus,Abstract,3667536
0.00,0.00,Stimulus,Abstract,3706016
0.00,0.00,ITI,-1,3733056
0.00,0.00,ITI,-1,3760096
0.00,0.00,ITI,-1,3787136
0.00,0.00,ITI,-1,3814176
0.00,0.00,ITI,-1,3841216
0.00,0.00,ITI,-1,3868256
0.00,0.00,ITI,-1,3895296
0.00,0.00,ITI,-1,3922336
0.00,0.00,ITI,-1,3949376
0.00,0.00,ITI,-1,3976424
0.00,0.00,ITI,-1,4003456
0.00,0.00,ITI,-1,4030496
0.00,0.00,ITI,-1,4057536
0.00,0.00,ITI,-1,4084576
0.00,0.00,ITI,-1,4111616
0.00,0.00,ITI,-1,4138656
0.00,0.00,ITI,-1,4165696
0.00,0.00,ITI,-1,4192736
0.00,0.00,ITI,-1,4219776
0.00,0.00,ITI,-1,4246816
0.00,0.00,ITI,-1,4273856
0.00,0.00,ITI,-1,4300896
0.00,0.00,ITI,-1,4327936
0.00,0.00,ITI,-1,4354976
0.00,0.00,ITI,-1,4382016
0.00,0.00,ITI,-1,4409056
0.00,0.00,ITI,-1,4436096
0.00,0.00,ITI,-1,4463136
0.00,0.00,ITI,-1,4490176
0.00,0.00,ITI,-1,4517216
0.00,0.00,ITI,-1,4544256
0.00,0.00,ITI,-1,4571296
0.00,0.00,ITI,-1,4598336
0.00,0.00,ITI,-1,4625376
0.00,0.00,ITI,-1,4652416
0.00,0.00,ITI,-1,4679456
0.00,0.00,ITI,-1,4706496
0.00,0.00,ITI,-1,4733536
0.00,0.00,ITI,-1,4760576
0.00,0.00,ITI,-1,4787616
0.00,0.00,ITI,-1,4814656
0.00,0.00,ITI,-1,4841704
0.00,0.00,ITI,-1,4868736
0.00,0.00,ITI,-1,4895776
0.00,0.00,ITI,-1,4922816
0.00,0.00,ITI,-1,4949856
0.00,0.00,ITI,-1,4976896
0.00,0.00,ITI,-1,5003936
0.00,0.00,ITI,-1,5030976
0.00,0.00,ITI,-1,5058016
0.00,0.00,ITI,-1,5085056
0.00,0.00,ITI,-1,5112096
0.00,0.00,ITI,-1,5139136
0.00,0.00,ITI,-1,5166176
0.00,0.00,ITI,-1,5193216
0.00,0.00,ITI,-1,5220256
0.00,0.00,ITI,-1,5247296
0.00,0.00,ITI,-1,5274336
0.00,0.00,ITI,-1,5301376
0.00,0.00,ITI,-1,5328416
0.00,0.00,ITI,-1,5355456
0.00,0.00,ITI,-1,5382496
0.00,0.00,ITI,-1,5409536
0.00,0.00,ITI,-1,5436576
0.00,0.00,ITI,-1,5463616
0.00,0.00,ITI,-1,5490656
0.00,0.00,ITI,-1,5517696
0.00,0.00,ITI,-1,5544736
0.00,0.00,ITI,-1,5571776
0.00,0.00,ITI,-1,5598816
0.00,0.00,ITI,-1,5625856
0.00,0.00,ITI,-1,5652896
0.00,0.00,ITI,-1,5679936
0.00,0.00,ITI,-1,5706984
0.00,0.00,ITI,-1,5734016
0.00,0.00,ITI,-1,5761056
0.00,0.00,ITI,-1,5788096
0.00,0.00,ITI,-1,5815136
0.00,0.00,ITI,-1,5842176
0.00,0.00,ITI,-1,5869216
0.00,0.00,ITI,-1,5896256
0.00,0.00,ITI,-1,5923296
0.00,0.00,ITI,-1,5950336
0.00,0.00,ITI,-1,5977376
0.00,0.00,ITI,-1,6004416
0.00,0.00,ITI,-1,6031456
0.00,0.00,ITI,-1,6058496
0.00,0.00,ITI,-1,6085536
0.00,0.00,ITI,-1,6112576
0.00,0.00,ITI,-1,6139616
0.00,0.00,ITI,-1,6166656
0.00,0.00,ITI,-1,6193696
0.00,0.00,ITI,-1,6220736
0.00,0.00,ITI,-1,6247776
0.00,0.00,ITI,-1,6274816
0.00,0.00,ITI,-1,6301856
0.00,0.00,ITI,-1,6328896
0.00,0.00,ITI,-1,6355936
0.00,0.00,ITI,-1,6382976
0.00,0.00,ITI,-1,6410016
0.00,0.00,ITI,-1,6437056
0.00,0.00,ITI,-1,6464096
0.00,0.00,ITI,-1,6491136
0.00,0.00,ITI,-1,6518176
0.00,0.00,ITI,-1,6545216
0.00,0.00,ITI,-1,6572264
0.00,0.00,ITI,-1,6599296
0.00,0.00,ITI,-1,6626336
0.00,0.00,ITI,-1,6653376
0.00,0.00,ITI,-1,6680416
0.00,0.00,ITI,-1,6707456
0.00,0.00,ITI,-1,6734496
0.00,0.00,ITI,-1,6761536
0.00,0.00,Stimulus,Low_BOI,6798976
0.00,0.00,Stimulus,Low_BOI,6836416
0.00,0.00,Stimulus,Low_BOI,6873856
0.00,0.00,Stimulus,Low_BOI,6911296
0.00,0.00,Stimulus,Low_BOI,6948736
0.00,0.00,Stimulus,Low_BOI,6986176
0.00,0.00,Stimulus,Low_BOI,7023616
0.00,0.00,Stimulus,Low_BOI,7061056
0.00,0.00,Stimulus,Low_BOI,7098496
0.00,0.00,Stimulus,Low_BOI,7135936
0.00,0.00,No_signal,-1,7169216
0.00,0.00,ITI,-1,7196256
0.00,0.00,ITI,-1,7223296
0.00,0.00,ITI,-1,7250336
0.00,0.00,ITI,-1,7277376
0.00,0.00,ITI,-1,7304424
0.00,0.00,ITI,-1,7331456
0.00,0.00,ITI,-1,7358496
0.00,0.00,ITI,-1,7385536
0.00,0.00,ITI,-1,7412576
0.00,0.00,ITI,-1,7439616
0.00,0.00,ITI,-1,7466656
0.00,0.00,ITI,-1,7493696
0.00,0.00,ITI,-1,7520736
0.00,0.00,ITI,-1,7547776
0.00,0.00,ITI,-1,7574816
0.00,0.00,ITI,-1,7601856
0.00,0.00,ITI,-1,7628896
0.00,0.00,ITI,-1,7655936
0.00,0.00,ITI,-1,7682976
0.00,0.00,ITI,-1,7710016
0.00,0.00,ITI,-1,7737056
0.00,0.00,ITI,-1,7764096
0.00,0.00,ITI,-1,7791136
0.00,0.00,ITI,-1,7818176
0.00,0.00,ITI,-1,7845216
0.00,0.00,ITI,-1,7872256
0.00,0.00,ITI,-1,7899296
0.00,0.00,ITI,-1,7926336
0.00,0.00,ITI,-1,7953376
0.00,0.00,ITI,-1,7980416
0.00,0.00,ITI,-1,8007456
0.00,0.00,ITI,-1,8034496
0.00,0.00,ITI,-1,8061536
0.00,0.00,ITI,-1,8088576
0.00,0.00,ITI,-1,8115616
0.00,0.00,ITI,-1,8142656
0.00,0.00,ITI,-1,8169704
0.00,0.00,ITI,-1,8196736
0.00,0.00,ITI,-1,8223776
0.00,0.00,ITI,-1,8250816
0.00,0.00,ITI,-1,8277856
0.00,0.00,ITI,-1,8304896
0.00,0.00,ITI,-1,8331936
0.00,0.00,ITI,-1,8358976
0.00,0.00,ITI,-1,8386016
0.00,0.00,ITI,-1,8413056
0.00,0.00,ITI,-1,8440096
0.00,0.00,ITI,-1,8467136
0.00,0.00,ITI,-1,8494176
0.00,0.00,ITI,-1,8521216
0.00,0.00,ITI,-1,8548256
0.00,0.00,ITI,-1,8575296
0.00,0.00,ITI,-1,8602336
0.00,0.00,ITI,-1,8629376
0.00,0.00,ITI,-1,8656416
0.00,0.00,ITI,-1,8683456
0.00,0.00,ITI,-1,8710496
0.00,0.00,ITI,-1,8737536
0.00,0.00,ITI,-1,8764576
0.00,0.00,ITI,-1,8791616
0.00,0.00,ITI,-1,8818656
0.00,0.00,ITI,-1,8845696
0.00,0.00,ITI,-1,8872736
0.00,0.00,ITI,-1,8899776
0.00,0.00,ITI,-1,8926816
0.00,0.00,ITI,-1,8953856
0.00,0.00,ITI,-1,8980896
0.00,0.00,ITI,-1,9007936
0.00,0.00,ITI,-1,9034984
0.00,0.00,ITI,-1,9062016
0.00,0.00,ITI,-1,9089056
0.00,0.00,ITI,-1,9116096
0.00,0.00,ITI,-1,9143136
0.00,0.00,ITI,-1,9170176
0.00,20.39,ITI,-1,9198256
0.00,68.20,ITI,-1,9226336
0.00,87.19,ITI,-1,9254416
0.00,98.26,ITI,-1,9282496
0.00,97.91,ITI,-1,9310576
0.00,99.84,ITI,-1,9338656
0.00,109.69,ITI,-1,9367784
0.00,111.62,ITI,-1,9396896
0.00,111.09,ITI,-1,9426016
0.00,110.57,ITI,-1,9455136
0.00,92.99,ITI,-1,9483216
0.00,48.52,ITI,-1,9511296
0.00,23.38,ITI,-1,9539376
0.00,10.55,ITI,-1,9567464
0.00,0.00,ITI,-1,9594496
0.00,0.00,ITI,-1,9621536
0.00,0.00,ITI,-1,9648576
0.00,0.00,ITI,-1,9675616
0.00,0.00,ITI,-1,9702656
0.00,0.00,ITI,-1,9729696
0.00,0.00,ITI,-1,9756736
0.00,0.00,ITI,-1,9783776
0.00,0.00,ITI,-1,9810816
0.00,0.00,ITI,-1,9837856
0.00,0.00,ITI,-1,9864896
0.00,0.00,ITI,-1,9891936
0.00,0.00,ITI,-1,9918976
0.00,0.00,ITI,-1,9946016
0.00,0.00,ITI,-1,9973056
0.00,0.00,ITI,-1,10000096
0.00,0.00,ITI,-1,10028176
0.00,0.00,ITI,-1,10056256
0.00,0.00,ITI,-1,10084336
0.00,0.00,ITI,-1,10112416
0.00,0.00,ITI,-1,10140496
0.00,0.00,ITI,-1,10168576
0.00,0.00,ITI,-1,10196656
0.00,0.00,ITI,-1,10224736
0.00,0.00,ITI,-1,10252816
0.00,0.00,ITI,-1,10280896
0.00,0.00,ITI,-1,10308976
0.00,0.00,ITI,-1,10337056
0.00,0.00,ITI,-1,10365136
0.00,0.00,ITI,-1,10393216
0.00,0.00,ITI,-1,10421296
0.00,0.00,ITI,-1,10449376
0.00,0.00,ITI,-1,10477456
0.00,0.00,ITI,-1,10505536
0.00,0.00,ITI,-1,10533616
0.00,0.00,ITI,-1,10561696
0.00,0.00,ITI,-1,10589776
0.00,0.00,ITI,-1,10617856
0.00,0.00,ITI,-1,10645936
0.00,0.00,ITI,-1,10674016
0.00,0.00,ITI,-1,10702096
0.00,0.00,ITI,-1,10730176
0.00,0.00,ITI,-1,10758256
0.00,0.00,ITI,-1,10786336
0.00,0.00,ITI,-1,10814416
0.00,0.00,ITI,-1,10842496
0.00,0.00,ITI,-1,10870576
0.00,0.00,ITI,-1,10898664
0.00,0.00,ITI,-1,10926736
0.00,0.00,ITI,-1,10954816
0.00,0.00,ITI,-1,10982896
0.00,0.00,ITI,-1,11010976
0.00,0.00,Stimulus,Low_BOI,11049456
0.00,0.00,Stimulus,Low_BOI,11087936
0.00,0.00,Stimulus,Low_BOI,11126416
0.00,0.00,Stimulus,Low_BOI,11164904
0.00,0.00,Stimulus,Low_BOI,11203376
0.00,0.00,Stimulus,Low_BOI,11241856
0.00,0.00,Stimulus,Low_BOI,11280336
0.00,0.00,Stimulus,Low_BOI,11318816
0.00,0.00,Stimulus,Low_BOI,11357296
0.00,0.00,Stimulus,Low_BOI,11395776
0.00,0.00,Stimulus,Low_BOI,11434256
0.00,0.00,Stimulus,-1,11467536
0.00,0.00,ITI,-1,11495616
0.00,0.00,ITI,-1,11523696
0.00,0.00,ITI,-1,11551776
0.00,0.00,ITI,-1,11579856
0.00,0.00,ITI,-1,11607936
0.00,0.00,ITI,-1,11636016
0.00,0.00,ITI,-1,11664096
0.00,0.00,ITI,-1,11692176
0.00,0.00,ITI,-1,11720256
0.00,0.00,ITI,-1,11748336
0.00,0.00,ITI,-1,11776416
0.00,0.00,ITI,-1,11804496
0.00,0.00,ITI,-1,11832576
0.00,0.00,ITI,-1,11860656
0.00,0.00,ITI,-1,11888736
0.00,0.00,ITI,-1,11916816
0.00,0.00,ITI,-1,11944896
0.00,0.00,ITI,-1,11972976
0.00,0.00,ITI,-1,12001056
0.00,0.00,ITI,-1,12029136
0.00,0.00,ITI,-1,12057216
0.00,0.00,ITI,-1,12085296
0.00,0.00,ITI,-1,12113376
0.00,0.00,ITI,-1,12141456
0.00,0.00,ITI,-1,12169536
0.00,0.00,ITI,-1,12197616
0.00,0.00,ITI,-1,12225696
0.00,0.00,ITI,-1,12253776
0.00,0.00,ITI,-1,12281856
0.00,47.46,ITI,-1,12310976
0.00,88.42,ITI,-1,12340096
0.00,107.93,ITI,-1,12370256
0.00,120.76,ITI,-1,12400416
0.00,125.68,ITI,-1,12430576
0.00,126.74,ITI,-1,12460736
0.00,126.39,ITI,-1,12490896
0.00,124.63,ITI,-1,12521056
0.00,120.94,ITI,-1,12551216
0.00,92.99,ITI,-1,12580336
0.00,75.23,ITI,-1,12609456
0.00,38.67,ITI,-1,12638576
0.00,0.00,ITI,-1,12666656
0.00,0.00,ITI,-1,12694736
0.00,0.00,ITI,-1,12722816
0.00,0.00,ITI,-1,12750896
0.00,0.00,ITI,-1,12778976
0.00,0.00,ITI,-1,12807056
0.00,0.00,ITI,-1,12835136
0.00,0.00,ITI,-1,12863216
0.00,0.00,ITI,-1,12891296
0.00,0.00,ITI,-1,12919376
0.00,0.00,ITI,-1,12947456
0.00,0.00,ITI,-1,12975536
0.00,0.00,ITI,-1,13003616
0.00,0.00,ITI,-1,13031696
0.00,0.00,ITI,-1,13059776
0.00,0.00,ITI,-1,13087856
0.00,0.00,ITI,-1,13115936
0.00,0.00,ITI,-1,13144016
0.00,0.00,ITI,-1,13172096
0.00,0.00,ITI,-1,13200176
0.00,0.00,ITI,-1,13228264
0.00,0.00,ITI,-1,13256336
0.00,0.00,ITI,-1,13284416
0.00,0.00,ITI,-1,13312496
0.00,0.00,ITI,-1,13340576
0.00,0.00,ITI,-1,13368656
0.00,0.00,ITI,-1,13396736
0.00,0.00,ITI,-1,13424816
0.00,0.00,ITI,-1,13452896
0.00,0.00,ITI,-1,13480976
0.00,0.00,ITI,-1,13509056
0.00,0.00,ITI,-1,13537136
0.00,0.00,ITI,-1,13565216
0.00,0.00,ITI,-1,13593296
0.00,0.00,ITI,-1,13621376
0.00,0.00,ITI,-1,13649456
0.00,0.00,ITI,-1,13677536
0.00,0.00,ITI,-1,13705616
0.00,0.00,ITI,-1,13733696
0.00,0.00,ITI,-1,13761776
0.00,0.00,ITI,-1,13789856
0.00,0.00,ITI,-1,13817936
0.00,0.00,ITI,-1,13846016
0.00,0.00,ITI,-1,13874096
0.00,0.00,ITI,-1,13902176
0.00,0.00,ITI,-1,13930256
0.00,0.00,ITI,-1,13958336
0.00,0.00,ITI,-1,13986416
0.00,0.00,ITI,-1,14014496
0.00,0.00,ITI,-1,14042576
0.00,0.00,ITI,-1,14070656
0.00,0.00,ITI,-1,14098736
0.00,0.00,ITI,-1,14126816
0.00,0.00,ITI,-1,14154896
0.00,0.00,ITI,-1,14182976
0.00,0.00,ITI,-1,14211056
0.00,0.00,ITI,-1,14239136
0.00,0.00,ITI,-1,14267216
0.00,0.00,ITI,-1,14295296
0.00,0.00,ITI,-1,14323376
0.00,0.00,ITI,-1,14351456
0.00,0.00,ITI,-1,14379536
0.00,0.00,ITI,-1,14407616
0.00,0.00,ITI,-1,14435696
0.00,0.00,ITI,-1,14463776
0.00,0.00,ITI,-1,14491856
0.00,0.00,ITI,-1,14519936
0.00,0.00,ITI,-1,14548016
0.00,0.00,ITI,-1,14576096
0.00,0.00,ITI,-1,14604176
0.00,0.00,ITI,-1,14632256
0.00,0.00,ITI,-1,14660336
0.00,0.00,ITI,-1,14688416
0.00,0.00,ITI,-1,14716496
0.00,0.00,ITI,-1,14744576
0.00,0.00,ITI,-1,14772656
0.00,0.00,ITI,-1,14800736
0.00,0.00,ITI,-1,14828816
0.00,0.00,ITI,-1,14856896
0.00,0.00,ITI,-1,14884976
0.00,0.00,ITI,-1,14913056
0.00,0.00,ITI,-1,14941136
0.00,0.00,ITI,-1,14969216
0.00,0.00,ITI,-1,14997296
0.00,0.00,ITI,-1,15025384
0.00,0.00,ITI,-1,15053456
0.00,0.00,ITI,-1,15081536
0.00,0.00,ITI,-1,15109616
0.00,0.00,ITI,-1,15137696
0.00,0.00,ITI,-1,15165776
0.00,0.00,ITI,-1,15193856
0.00,0.00,ITI,-1,15221936
0.00,0.00,ITI,-1,15250016
0.00,0.00,ITI,-1,15278096
0.00,0.00,Stimulus,Abstract,15317616
0.00,0.00,Stimulus,Abstract,15357136
0.00,0.00,Stimulus,Abstract,15396656
0.00,0.00,Stimulus,Abstract,15436176
0.00,0.00,Stimulus,Abstract,15475696
0.00,0.00,Stimulus,Abstract,15515216
0.00,0.00,Stimulus,Abstract,15554736
0.00,0.00,Stimulus,Abstract,15594256
0.00,0.00,Stimulus,Abstract,15633776
0.00,0.00,Stimulus,Abstract,15673296
0.00,0.00,Stimulus,Abstract,15712816
0.00,0.00,Stimulus,Abstract,15752336
0.00,0.00,Stimulus,Abstract,15791856
0.00,0.00,Stimulus,Abstract,15831376
0.00,0.00,Stimulus,Abstract,15870896
0.00,0.00,ITI,-1,15898976
0.00,0.00,ITI,-1,15927056
0.00,0.00,ITI,-1,15955136
0.00,0.00,ITI,-1,15983216
0.00,0.00,ITI,-1,16011296
0.00,0.00,ITI,-1,16039376
0.00,0.00,ITI,-1,16067456
0.00,0.00,ITI,-1,16095536
0.00,0.00,ITI,-1,16123616
0.00,0.00,ITI,-1,16151696
0.00,0.00,ITI,-1,16179776
0.00,0.00,ITI,-1,16207856
0.00,0.00,ITI,-1,16235936
0.00,0.00,ITI,-1,16264016
0.00,0.00,ITI,-1,16292096
0.00,0.00,ITI,-1,16320176
0.00,0.00,ITI,-1,16348256
0.00,0.00,ITI,-1,16376336
0.00,0.00,ITI,-1,16404416
0.00,0.00,ITI,-1,16432496
0.00,0.00,ITI,-1,16460576
0.00,0.00,ITI,-1,16488656
0.00,0.00,ITI,-1,16516736
14.06,0.00,ITI,-1,16545856
57.13,0.00,ITI,-1,16574976
75.06,0.00,ITI,-1,16604096
95.62,0.00,ITI,-1,16633216
104.41,0.00,ITI,-1,16663376
114.08,0.00,ITI,-1,16693536
117.25,0.00,ITI,-1,16723696
121.29,0.00,ITI,-1,16753856
121.46,0.00,ITI,-1,16784016
116.89,0.00,ITI,-1,16814176
96.68,0.00,ITI,-1,16843296
52.03,0.00,ITI,-1,16872416
33.05,0.00,ITI,-1,16901536
21.45,0.00,ITI,-1,16930656
0.00,0.00,ITI,-1,16958736
0.00,0.00,ITI,-1,16986816
0.00,0.00,ITI,-1,17014896
0.00,0.00,ITI,-1,17042976
0.00,0.00,ITI,-1,17071056
0.00,0.00,ITI,-1,17099136
0.00,0.00,ITI,-1,17127216
0.00,0.00,ITI,-1,17155304
0.00,0.00,ITI,-1,17183376
0.00,0.00,ITI,-1,17211456
0.00,0.00,ITI,-1,17239536
0.00,0.00,ITI,-1,17267616
0.00,0.00,ITI,-1,17295696
0.00,0.00,ITI,-1,17323776
0.00,0.00,ITI,-1,17351856
0.00,0.00,ITI,-1,17379936
0.00,0.00,ITI,-1,17408016
0.00,0.00,ITI,-1,17436096
0.00,0.00,ITI,-1,17464176
0.00,0.00,ITI,-1,17492256
0.00,0.00,ITI,-1,17520336
0.00,0.00,ITI,-1,17548416
0.00,0.00,ITI,-1,17576496
0.00,0.00,ITI,-1,17604576
0.00,0.00,ITI,-1,17632656
0.00,0.00,ITI,-1,17660736
0.00,0.00,ITI,-1,17688816
0.00,0.00,ITI,-1,17716896
0.00,0.00,ITI,-1,17744976
0.00,0.00,ITI,-1,17773056
0.00,0.00,ITI,-1,17801136
0.00,0.00,ITI,-1,17829216
0.00,0.00,ITI,-1,17857296
0.00,0.00,ITI,-1,17885376
0.00,0.00,ITI,-1,17913456
0.00,0.00,ITI,-1,17941536
0.00,0.00,ITI,-1,17969616
0.00,0.00,ITI,-1,17997696
0.00,0.00,ITI,-1,18025776
0.00,0.00,ITI,-1,18053856
0.00,0.00,ITI,-1,18081936
0.00,0.00,ITI,-1,18110016
0.00,0.00,ITI,-1,18138096
0.00,0.00,ITI,-1,18166176
0.00,0.00,ITI,-1,18194256
0.00,0.00,ITI,-1,18222336
0.00,0.00,ITI,-1,18250416
0.00,0.00,ITI,-1,18278496
0.00,0.00,ITI,-1,18306576
0.00,0.00,ITI,-1,18334656
0.00,0.00,ITI,-1,18362736
0.00,0.00,ITI,-1,18390816
0.00,0.00,ITI,-1,18418896
0.00,0.00,ITI,-1,18446976
0.00,0.00,ITI,-1,18475056
0.00,0.00,ITI,-1,18503136
0.00,0.00,ITI,-1,18531216
0.00,0.00,ITI,-1,18559296
0.00,0.00,ITI,-1,18587376
0.00,0.00,ITI,-1,18615456
0.00,0.00,ITI,-1,18643536
0.00,0.00,ITI,-1,18671616
0.00,0.00,ITI,-1,18699696
0.00,0.00,ITI,-1,18727776
0.00,0.00,ITI,-1,18755856
0.00,0.00,ITI,-1,18783936
0.00,0.00,ITI,-1,18812016
0.00,0.00,ITI,-1,18840096
0.00,0.00,ITI,-1,18868176
0.00,0.00,ITI,-1,18896256
0.00,0.00,ITI,-1,18924336
0.00,0.00,ITI,-1,18952424
0.00,0.00,ITI,-1,18980496
0.00,0.00,ITI,-1,19008576
0.00,0.00,ITI,-1,19036656
0.00,0.00,ITI,-1,19064736
0.00,0.00,Stimulus,High_BOI,19104256
0.00,0.00,Stimulus,High_BOI,19143776
0.00,0.00,Stimulus,High_BOI,19183296
0.00,0.00,Stimulus,High_BOI,19222816
0.00,0.00,Stimulus,High_BOI,19262336
0.00,0.00,Stimulus,High_BOI,19301856
0.00,0.00,Stimulus,High_BOI,19341376
0.00,0.00,Stimulus,High_BOI,19380896
0.00,0.00,Stimulus,High_BOI,19420416
0.00,0.00,No_signal,-1,19454736
0.00,0.00,ITI,-1,19482816
0.00,0.00,ITI,-1,19510896
0.00,0.00,ITI,-1,19538976
0.00,0.00,ITI,-1,19567056
0.00,0.00,ITI,-1,19595136
0.00,0.00,ITI,-1,19623216
0.00,0.00,ITI,-1,19651296
0.00,0.00,ITI,-1,19679376
0.00,0.00,ITI,-1,19707456
0.00,0.00,ITI,-1,19735536
0.00,0.00,ITI,-1,19763616
0.00,0.00,ITI,-1,19791696
0.00,0.00,ITI,-1,19819776
0.00,0.00,ITI,-1,19847856
0.00,0.00,ITI,-1,19875936
0.00,0.00,ITI,-1,19904016
0.00,0.00,ITI,-1,19932096
0.00,0.00,ITI,-1,19960176
0.00,0.00,ITI,-1,19988256
0.00,0.00,ITI,-1,20016336
0.00,0.00,ITI,-1,20044416
0.00,0.00,ITI,-1,20072496
0.00,0.00,ITI,-1,20100576
0.00,0.00,ITI,-1,20128656
0.00,0.00,ITI,-1,20156736
0.00,0.00,ITI,-1,20184816
0.00,0.00,ITI,-1,20212896
0.00,0.00,ITI,-1,20240976
0.00,0.00,ITI,-1,20269056
0.00,1.76,ITI,-1,20297136
0.00,22.50,ITI,-1,20326256
0.00,58.36,ITI,-1,20355376
0.00,83.67,ITI,-1,20384496
0.00,93.69,ITI,-1,20413616
0.00,104.06,ITI,-1,20443776
0.00,113.20,ITI,-1,20473936
0.00,117.42,ITI,-1,20504096
0.00,120.94,ITI,-1,20534256
0.00,122.34,ITI,-1,20564416
0.00,121.46,ITI,-1,20594576
0.00,110.21,ITI,-1,20624736
0.00,99.67,ITI,-1,20653856
0.00,47.81,ITI,-1,20682984
0.00,0.00,ITI,-1,20711056
0.00,0.00,ITI,-1,20739136
0.00,0.00,ITI,-1,20767216
0.00,0.00,ITI,-1,20795296
0.00,0.00,ITI,-1,20823376
0.00,0.00,ITI,-1,20851456
0.00,0.00,ITI,-1,20879536
0.00,0.00,ITI,-1,20907616
