Left Pressure (N),Right Pressure (N),Trial,Stimuli,Experiment Time Clock (Micro Sec)
0.00,0.00,ITI,-1,17223944
0.00,0.00,ITI,-1,17252024
0.00,0.00,ITI,-1,17280104
0.00,0.00,ITI,-1,17308184
0.00,0.00,ITI,-1,17336264
0.00,0.00,ITI,-1,17364344
0.00,0.00,ITI,-1,17392424
0.00,0.00,ITI,-1,17420504
0.00,0.00,ITI,-1,17448584
0.00,0.00,ITI,-1,17476664
0.00,0.00,ITI,-1,17504744
0.00,0.00,ITI,-1,17532824
0.00,0.00,ITI,-1,17560904
0.00,0.00,ITI,-1,17588984
0.00,0.00,ITI,-1,17617064
0.00,0.00,ITI,-1,17645144
0.00,0.00,ITI,-1,17673224
0.00,0.00,ITI,-1,17701304
0.00,0.00,ITI,-1,17729384
0.00,0.00,ITI,-1,17757464
0.00,0.00,ITI,-1,17785544
0.00,0.00,ITI,-1,17813624
0.00,0.00,ITI,-1,17841704
0.00,0.00,ITI,-1,17869784
0.00,0.00,ITI,-1,17897864
0.00,0.00,ITI,-1,17925944
0.00,0.00,ITI,-1,17954024
0.00,0.00,ITI,-1,17982104
0.00,0.00,ITI,-1,18010184
0.00,0.00,ITI,-1,18038264
0.00,0.00,ITI,-1,18066344
0.00,0.00,ITI,-1,18094424
0.00,0.00,ITI,-1,18122504
0.00,0.00,ITI,-1,18150584
0.00,0.00,ITI,-1,18178664
0.00,0.00,ITI,-1,18206744
0.00,0.00,ITI,-1,18234832
0.00,0.00,ITI,-1,18262904
0.00,0.00,ITI,-1,18290984
0.00,0.00,ITI,-1,18319064
0.00,0.00,ITI,-1,18347144
0.00,0.00,ITI,-1,18375224
0.00,0.00,ITI,-1,18403304
0.00,0.00,ITI,-1,18431384
0.00,0.00,ITI,-1,18459464
0.00,0.00,ITI,-1,18487544
0.00,0.00,ITI,-1,18515624
0.00,0.00,ITI,-1,18543704
0.00,0.00,ITI,-1,18571784
0.00,0.00,ITI,-1,18599864
0.00,0.00,ITI,-1,18627944
0.00,0.00,ITI,-1,18656024
0.00,0.00,ITI,-1,18684104
0.00,0.00,ITI,-1,18712184
0.00,0.00,ITI,-1,18740264
0.00,0.00,ITI,-1,18768344
0.00,0.00,ITI,-1,18796424
0.00,0.00,ITI,-1,18824504
0.00,0.00,ITI,-1,18852584
0.00,0.00,ITI,-1,18880664
0.00,0.00,ITI,-1,18908744
0.00,0.00,ITI,-1,18936824
0.00,0.00,Stimulus,High_BOI,18976344
0.00,0.00,Stimulus,High_BOI,19015864
0.00,0.00,Stimulus,High_BOI,19055384
0.00,0.00,Stimulus,High_BOI,19094904
0.00,0.00,Stimulus,High_BOI,19134424
0.00,0.00,Stimulus,High_BOI,19173944
0.00,0.00,Stimulus,High_BOI,19213464
0.00,0.00,Stimulus,High_BOI,19252984
0.00,0.00,Stimulus,-1,19286264
0.00,0.00,ITI,-1,19314344
0.00,0.00,ITI,-1,19342424
0.00,0.00,ITI,-1,19370504
0.00,0.00,ITI,-1,19398584
0.00,0.00,ITI,-1,19426664
0.00,0.00,ITI,-1,19454744
0.00,0.00,ITI,-1,19482824
0.00,0.00,ITI,-1,19510904
0.00,0.00,ITI,-1,19538984
0.00,0.00,ITI,-1,19567064
0.00,0.00,ITI,-1,19595144
0.00,0.00,ITI,-1,19623224
0.00,0.00,ITI,-1,19651304
0.00,0.00,ITI,-1,19679384
0.00,0.00,ITI,-1,19707464
0.00,0.00,ITI,-1,19735544
0.00,0.00,ITI,-1,19763624
0.00,0.00,ITI,-1,19791704
0.00,0.00,ITI,-1,19819784
0.00,0.00,ITI,-1,19847864
0.00,0.00,ITI,-1,19875944
0.00,0.00,ITI,-1,19904024
0.00,0.00,ITI,-1,19932104
0.00,0.00,ITI,-1,19960184
0.00,0.00,ITI,-1,19988264
0.00,0.00,ITI,-1,20016344
0.00,0.00,ITI,-1,20044424
0.00,0.00,ITI,-1,20072504
0.00,0.00,ITI,-1,20100584
0.00,0.00,ITI,-1,20128664
0.00,0.00,ITI,-1,20156744
0.00,0.00,ITI,-1,20184824
0.00,0.00,ITI,-1,20212904
0.00,0.35,ITI,-1,20240984
0.00,12.48,ITI,-1,20270104
0.00,33.05,ITI,-1,20299224
0.00,52.91,ITI,-1,20328344
0.00,68.91,ITI,-1,20357464
0.00,73.48,ITI,-1,20386584
0.00,69.96,ITI,-1,20415704
0.00,50.45,ITI,-1,20444824
0.00,21.45,ITI,-1,20473944
0.00,0.00,ITI,-1,20502024
0.00,0.00,ITI,-1,20530104
0.00,0.00,ITI,-1,20558184
0.00,0.00,ITI,-1,20586264
0.00,0.00,ITI,-1,20614344
0.00,0.00,ITI,-1,20642424
0.00,0.00,ITI,-1,20670504
0.00,0.00,ITI,-1,20698584
0.00,0.00,ITI,-1,20726664
0.00,0.00,ITI,-1,20754744
0.00,0.00,ITI,-1,20782824
0.00,0.00,ITI,-1,20810904
0.00,0.00,ITI,-1,20838984
0.00,0.00,ITI,-1,20867064
