Left Pressure (N),Right Pressure (N),Trial,Stimuli,Experiment Time Clock (Micro Sec)
0.00,0.00,No_signal,-1,2605692
0.00,0.00,No_signal,-1,2638972
0.00,0.00,No_signal,-1,2672252
0.00,0.00,No_signal,-1,2705532
0.00,0.00,No_signal,-1,2738812
0.00,0.00,No_signal,-1,2772092
0.00,0.00,No_signal,-1,2805372
0.00,0.00,No_signal,-1,2838652
0.00,0.00,No_signal,-1,2871932
0.00,0.00,No_signal,-1,2905212
0.00,0.00,No_signal,-1,2938492
0.00,0.00,No_signal,-1,2971772
0.00,0.00,No_signal,-1,3005052
0.00,0.00,No_signal,-1,3038332
0.00,0.00,No_signal,-1,3071612
0.00,0.00,No_signal,-1,3104892
0.00,0.00,No_signal,-1,3138172
0.00,0.00,No_signal,-1,3171452
0.00,0.00,Stimulus,Abstract,3209932
0.00,0.00,Stimulus,Abstract,3248412
0.00,0.00,Stimulus,Abstract,3286892
0.00,0.00,Stimulus,Abstract,3325372
0.00,0.00,Stimulus,Abstract,3363852
0.00,0.00,Stimulus,Abstract,3402332
0.00,0.00,Stimulus,Abstract,3440812
0.00,0.00,Stimulus,Abstract,3479292
0.00,0.00,Stimulus,Abstract,3517772
0.00,0.00,ITI,-1,3544812
0.00,0.00,ITI,-1,3571852
0.00,0.00,ITI,-1,3598892
0.00,0.00,ITI,-1,3625932
0.00,0.00,ITI,-1,3652972
0.00,0.00,ITI,-1,3680012
0.00,0.00,ITI,-1,3707052
0.00,0.00,ITI,-1,3734092
0.00,0.00,ITI,-1,3761140
0.00,0.00,ITI,-1,3788172
0.00,0.00,ITI,-1,3815212
0.00,0.00,ITI,-1,3842252
0.00,0.00,ITI,-1,3869292
0.00,0.00,ITI,-1,3896332
0.00,0.00,ITI,-1,3923372
0.00,0.00,ITI,-1,3950412
0.00,0.00,ITI,-1,3977452
0.00,0.00,ITI,-1,4004492
0.00,0.00,ITI,-1,4031532
0.00,0.00,ITI,-1,4058572
0.00,0.00,ITI,-1,4085612
0.00,0.00,ITI,-1,4112652
0.00,0.00,ITI,-1,4139692
0.00,0.00,ITI,-1,4166732
0.00,0.00,ITI,-1,4193772
0.00,0.00,ITI,-1,4220812
0.00,0.00,ITI,-1,4247852
0.00,0.00,ITI,-1,4274892
0.00,0.00,ITI,-1,4301932
0.00,0.00,ITI,-1,4328972
0.00,0.00,ITI,-1,4356012
0.00,0.00,ITI,-1,4383052
0.00,0.00,ITI,-1,4410092
0.00,0.00,ITI,-1,4437132
0.00,0.00,ITI,-1,4464172
0.00,0.00,ITI,-1,4491212
0.00,0.00,ITI,-1,4518252
0.00,7.38,ITI,-1,4545292
0.00,16.00,ITI,-1,4573372
0.00,31.99,ITI,-1,4601452
0.00,46.23,ITI,-1,4629532
0.00,52.21,ITI,-1,4657612
0.00,66.62,ITI,-1,4685692
0.00,74.53,ITI,-1,4713772
0.00,85.78,ITI,-1,4741852
0.00,93.52,ITI,-1,4769932
0.00,94.92,ITI,-1,4798012
0.00,100.55,ITI,-1,4827132
0.00,100.90,ITI,-1,4856252
0.00,95.62,ITI,-1,4884332
0.00,80.51,ITI,-1,4912412
0.00,70.31,ITI,-1,4940492
0.00,29.36,ITI,-1,4968572
0.00,0.00,ITI,-1,4995612
0.00,0.00,ITI,-1,5022652
0.00,0.00,ITI,-1,5049692
0.00,0.00,ITI,-1,5076732
0.00,0.00,ITI,-1,5103772
0.00,0.00,ITI,-1,5130812
0.00,0.00,ITI,-1,5157852
0.00,0.00,ITI,-1,5184892
0.00,0.00,ITI,-1,5211932
0.00,0.00,ITI,-1,5238972
0.00,0.00,ITI,-1,5266012
0.00,0.00,ITI,-1,5293052
0.00,0.00,ITI,-1,5320092
0.00,0.00,ITI,-1,5347132
0.00,0.00,ITI,-1,5374172
0.00,0.00,ITI,-1,5401212
0.00,0.00,ITI,-1,5428252
0.00,0.00,ITI,-1,5455292
0.00,0.00,ITI,-1,5482332
0.00,0.00,ITI,-1,5509372
0.00,0.00,ITI,-1,5536412
0.00,0.00,ITI,-1,5563452
0.00,0.00,ITI,-1,5590492
0.00,0.00,ITI,-1,5617532
0.00,0.00,ITI,-1,5644572
0.00,0.00,ITI,-1,5671612
0.00,0.00,ITI,-1,5698652
0.00,0.00,ITI,-1,5725692
0.00,0.00,ITI,-1,5752732
0.00,0.00,ITI,-1,5779772
0.00,0.00,ITI,-1,5806812
0.00,0.00,ITI,-1,5833852
0.00,0.00,ITI,-1,5860892
0.00,0.00,ITI,-1,5887932
0.00,0.00,ITI,-1,5914972
0.00,0.00,ITI,-1,5942012
0.00,0.00,ITI,-1,5969052
0.00,0.00,ITI,-1,5996092
0.00,0.00,ITI,-1,6023132
0.00,0.00,ITI,-1,6050172
0.00,0.00,ITI,-1,6077212
0.00,0.00,ITI,-1,6104252
0.00,0.00,ITI,-1,6131292
0.00,0.00,ITI,-1,6158332
0.00,0.00,ITI,-1,6185372
0.00,0.00,ITI,-1,6212412
0.00,0.00,ITI,-1,6239452
0.00,0.00,ITI,-1,6266492
0.00,0.00,ITI,-1,6293532
0.00,0.00,ITI,-1,6320572
0.00,0.00,ITI,-1,6347612
0.00,0.00,ITI,-1,6374652
0.00,0.00,ITI,-1,6401692
0.00,0.00,ITI,-1,6428732
0.00,0.00,ITI,-1,6455772
0.00,0.00,ITI,-1,6482812
0.00,0.00,ITI,-1,6509852
0.00,0.00,ITI,-1,6536892
0.00,0.00,ITI,-1,6563932
0.00,0.00,ITI,Abstract,6597212
0.00,0.00,Stimulus,Abstract,6635692
0.00,0.00,Stimulus,Abstract,6674172
0.00,0.00,Stimulus,Abstract,6712652
0.00,0.00,Stimulus,Abstract,6751132
0.00,0.00,Stimulus,Abstract,6789612
0.00,0.00,Stimulus,Abstract,6828092
0.00,0.00,Stimulus,Abstract,6866572
0.00,0.00,Stimulus,Abstract,6905052
0.00,0.00,Stimulus,Abstract,6943532
0.00,0.00,ITI,-1,6970572
0.00,0.00,ITI,-1,6997612
0.00,0.00,ITI,-1,7024652
0.00,0.00,ITI,-1,7051692
0.00,0.00,ITI,-1,7078732
0.00,0.00,ITI,-1,7105772
0.00,0.00,ITI,-1,7132812
0.00,0.00,ITI,-1,7159852
0.00,0.00,ITI,-1,7186892
0.00,0.00,ITI,-1,7213932
0.00,0.00,ITI,-1,7240972
0.00,0.00,ITI,-1,7268012
0.00,0.00,ITI,-1,7295052
0.00,0.00,ITI,-1,7322092
0.00,0.00,ITI,-1,7349132
0.00,0.00,ITI,-1,7376172
0.00,0.00,ITI,-1,7403212
0.00,0.00,ITI,-1,7430252
0.00,0.00,ITI,-1,7457292
0.00,0.00,ITI,-1,7484332
0.00,0.00,ITI,-1,7511372
0.00,0.00,ITI,-1,7538412
0.00,0.00,ITI,-1,7565452
0.00,0.00,ITI,-1,7592492
0.00,0.00,ITI,-1,7619532
0.00,0.00,ITI,-1,7646572
0.00,0.00,ITI,-1,7673612
0.00,0.00,ITI,-1,7700652
0.00,0.00,ITI,-1,7727692
0.00,0.00,ITI,-1,7754740
0.00,0.00,ITI,-1,7781772
0.00,0.00,ITI,-1,7808812
0.00,0.00,ITI,-1,7835852
0.00,0.00,ITI,-1,7862892
0.00,0.00,ITI,-1,7889932
0.00,0.00,ITI,-1,7916972
0.00,0.00,ITI,-1,7944012
0.00,0.00,ITI,-1,7971052
0.00,0.00,ITI,-1,7998092
0.00,0.00,ITI,-1,8025132
0.00,0.00,ITI,-1,8052172
0.00,0.00,ITI,-1,8079212
0.00,0.00,ITI,-1,8106252
0.00,0.00,ITI,-1,8133292
0.00,0.00,ITI,-1,8160332
0.00,0.00,ITI,-1,8187372
0.00,0.00,ITI,-1,8214412
0.00,0.00,ITI,-1,8241452
0.00,0.00,ITI,-1,8268492
0.00,0.00,ITI,-1,8295532
1.41,0.00,ITI,-1,8322572
36.91,0.00,ITI,-1,8350652
45.35,0.00,ITI,-1,8378732
52.21,0.00,ITI,-1,8406812
53.26,0.00,ITI,-1,8434892
64.69,0.00,ITI,-1,8462972
58.71,0.00,ITI,-1,8491052
59.06,0.00,ITI,-1,8519132
54.49,0.00,ITI,-1,8547212
41.84,0.00,ITI,-1,8575292
30.76,0.00,ITI,-1,8603372
0.00,0.00,ITI,-1,8630412
0.00,0.00,ITI,-1,8657452
0.00,0.00,ITI,-1,8684492
0.00,0.00,ITI,-1,8711532
0.00,0.00,ITI,-1,8738572
0.00,0.00,ITI,-1,8765612
0.00,0.00,ITI,-1,8792652
0.00,0.00,ITI,-1,8819700
0.00,0.00,ITI,-1,8846732
0.00,0.00,ITI,-1,8873772
0.00,0.00,ITI,-1,8900812
0.00,0.00,ITI,-1,8927852
0.00,0.00,ITI,-1,8954892
0.00,0.00,ITI,-1,8981932
0.00,0.00,ITI,-1,9008972
0.00,0.00,ITI,-1,9036012
0.00,0.00,ITI,-1,9063052
0.00,0.00,ITI,-1,9090092
0.00,0.00,ITI,-1,9117132
0.00,0.00,ITI,-1,9144172
0.00,0.00,ITI,-1,9171212
0.00,0.00,ITI,-1,9198252
0.00,0.00,ITI,-1,9225292
0.00,0.00,ITI,-1,9252332
0.00,0.00,ITI,-1,9279372
0.00,0.00,ITI,-1,9306412
0.00,0.00,ITI,-1,9333452
0.00,0.00,ITI,-1,9360492
0.00,0.00,ITI,-1,9387532
0.00,0.00,ITI,-1,9414572
0.00,0.00,ITI,-1,9441612
0.00,0.00,ITI,-1,9468652
0.00,0.00,ITI,-1,9495692
0.00,0.00,ITI,-1,9522732
0.00,0.00,ITI,-1,9549772
0.00,0.00,ITI,-1,9576812
0.00,0.00,ITI,-1,9603852
0.00,0.00,ITI,-1,9630892
0.00,0.00,ITI,-1,9657932
0.00,0.00,ITI,-1,9684980
0.00,0.00,ITI,-1,9712012
0.00,0.00,ITI,-1,9739052
0.00,0.00,ITI,-1,9766092
0.00,0.00,ITI,-1,9793132
0.00,0.00,ITI,-1,9820172
0.00,0.00,ITI,-1,9847212
0.00,0.00,ITI,-1,9874252
0.00,0.00,ITI,-1,9901292
0.00,0.00,ITI,-1,9928332
0.00,0.00,ITI,-1,9955372
0.00,0.00,Stimulus,Abstract,9993852
0.00,0.00,Stimulus,Abstract,10032332
0.00,0.00,Stimulus,Abstract,10071852
0.00,0.00,Stimulus,Abstract,10111372
0.00,0.00,Stimulus,Abstract,10150900
0.00,0.00,Stimulus,Abstract,10190412
0.00,0.00,Stimulus,Abstract,10229932
0.00,0.00,Stimulus,Abstract,10269452
0.00,0.00,Stimulus,Abstract,10308972
0.00,0.00,Stimulus,Abstract,10348492
0.00,0.00,Stimulus,Abstract,10388012
0.00,0.00,Stimulus,Abstract,10427532
0.00,0.00,No_signal,-1,10461852
0.00,0.00,ITI,-1,10489932
0.00,0.00,ITI,-1,10518012
0.00,0.00,ITI,-1,10546092
0.00,0.00,ITI,-1,10574172
0.00,0.00,ITI,-1,10602252
0.00,0.00,ITI,-1,10630332
0.00,0.00,ITI,-1,10658412
0.00,0.00,ITI,-1,10686492
0.00,0.00,ITI,-1,10714572
0.00,0.00,ITI,-1,10742652
0.00,0.00,ITI,-1,10770732
0.00,0.00,ITI,-1,10798812
0.00,0.00,ITI,-1,10826892
0.00,0.00,ITI,-1,10854972
0.00,0.00,ITI,-1,10883060
0.00,0.00,ITI,-1,10911132
0.00,0.00,ITI,-1,10939212
0.00,0.00,ITI,-1,10967292
0.00,0.00,ITI,-1,10995372
0.00,0.00,ITI,-1,11023452
0.00,0.00,ITI,-1,11051532
0.00,0.00,ITI,-1,11079612
0.00,0.00,ITI,-1,11107692
0.00,0.00,ITI,-1,11135772
0.00,0.00,ITI,-1,11163852
0.00,0.00,ITI,-1,11191932
0.00,0.00,ITI,-1,11220012
0.00,0.00,ITI,-1,11248092
0.00,0.00,ITI,-1,11276172
0.00,0.00,ITI,-1,11304252
0.00,0.00,ITI,-1,11332332
0.00,0.00,ITI,-1,11360412
0.00,0.00,ITI,-1,11388492
0.00,0.00,ITI,-1,11416572
0.00,0.00,ITI,-1,11444652
0.00,0.00,ITI,-1,11472732
2.11,0.00,ITI,-1,11500812
38.14,0.00,ITI,-1,11529932
50.27,0.00,ITI,-1,11559052
56.60,0.00,ITI,-1,11588172
63.81,0.00,ITI,-1,11617292
53.61,0.00,ITI,-1,11646412
39.90,0.00,ITI,-1,11675532
0.00,0.00,ITI,-1,11703612
0.00,0.00,ITI,-1,11731692
0.00,0.00,ITI,-1,11759772
0.00,0.00,ITI,-1,11787852
0.00,0.00,ITI,-1,11815932
0.00,0.00,ITI,-1,11844012
0.00,0.00,ITI,-1,11872092
0.00,0.00,ITI,-1,11900172
0.00,0.00,ITI,-1,11928252
0.00,0.00,ITI,-1,11956332
0.00,0.00,ITI,-1,11984412
0.00,0.00,ITI,-1,12012492
0.00,0.00,ITI,-1,12040572
0.00,0.00,ITI,-1,12068652
0.00,0.00,ITI,-1,12096732
0.00,0.00,ITI,-1,12124812
0.00,0.00,ITI,-1,12152892
0.00,0.00,ITI,-1,12180972
0.00,0.00,ITI,-1,12209052
0.00,0.00,ITI,-1,12237132
0.00,0.00,ITI,-1,12265212
0.00,0.00,ITI,-1,12293292
0.00,0.00,ITI,-1,12321372
0.00,0.00,ITI,-1,12349452
0.00,0.00,ITI,-1,12377532
0.00,0.00,ITI,-1,12405612
0.00,0.00,ITI,-1,12433692
0.00,0.00,ITI,-1,12461772
0.00,0.00,ITI,-1,12489852
0.00,0.00,ITI,-1,12517932
0.00,0.00,ITI,-1,12546012
0.00,0.00,ITI,-1,12574092
0.00,0.00,ITI,-1,12602172
0.00,0.00,ITI,-1,12630252
0.00,0.00,ITI,-1,12658332
0.00,0.00,ITI,-1,12686412
0.00,0.00,ITI,-1,12714492
0.00,0.00,ITI,-1,12742572
0.00,0.00,ITI,-1,12770652
0.00,0.00,ITI,-1,12798732
0.00,0.00,ITI,-1,12826812
0.00,0.00,ITI,-1,12854892
0.00,0.00,ITI,-1,12882972
0.00,0.00,ITI,-1,12911052
0.00,0.00,ITI,-1,12939132
0.00,0.00,ITI,-1,12967212
0.00,0.00,ITI,-1,12995292
0.00,0.00,ITI,-1,13023372
0.00,0.00,ITI,-1,13051452
0.00,0.00,ITI,-1,13079540
0.00,0.00,ITI,-1,13107612
0.00,0.00,ITI,-1,13135692
0.00,0.00,ITI,-1,13163772
0.00,0.00,ITI,-1,13191852
0.00,0.00,ITI,-1,13219932
0.00,0.00,ITI,-1,13248012
0.00,0.00,ITI,-1,13276092
0.00,0.00,ITI,-1,13304172
0.00,0.00,ITI,-1,13332252
0.00,0.00,ITI,-1,13360332
0.00,0.00,ITI,-1,13388412
0.00,0.00,ITI,-1,13416492
0.00,0.00,ITI,-1,13444572
0.00,0.00,ITI,-1,13472652
0.00,0.00,ITI,-1,13500732
0.00,0.00,ITI,-1,13528812
0.00,0.00,ITI,-1,13556892
0.00,0.00,ITI,-1,13584972
0.00,0.00,ITI,-1,13613052
0.00,0.00,ITI,-1,13641132
0.00,0.00,ITI,-1,13669212
0.00,0.00,ITI,-1,13697292
0.00,0.00,ITI,-1,13725372
0.00,0.00,ITI,-1,13753452
0.00,0.00,ITI,-1,13781532
0.00,0.00,ITI,-1,13809612
0.00,0.00,ITI,-1,13837692
0.00,0.00,ITI,-1,13865772
0.00,0.00,ITI,-1,13893852
0.00,0.00,ITI,-1,13921932
0.00,0.00,ITI,-1,13950012
0.00,0.00,ITI,-1,13978092
0.00,0.00,ITI,-1,14006172
0.00,0.00,ITI,-1,14034252
0.00,0.00,ITI,-1,14062332
0.00,0.00,ITI,-1,14090412
0.00,0.00,ITI,-1,14118492
0.00,0.00,Stimulus,High_BOI,14158012
0.00,0.00,Stimulus,High_BOI,14197532
0.00,0.00,Stimulus,High_BOI,14237052
0.00,0.00,Stimulus,High_BOI,14276572
0.00,0.00,Stimulus,High_BOI,14316092
0.00,0.00,Stimulus,High_BOI,14355612
0.00,0.00,Stimulus,High_BOI,14395132
0.00,0.00,Stimulus,High_BOI,14434652
0.00,0.00,Stimulus,High_BOI,14474172
0.00,0.00,Stimulus,High_BOI,14513692
0.00,0.00,Stimulus,High_BOI,14553212
0.00,0.00,ITI,-1,14581292
0.00,0.00,ITI,-1,14609372
0.00,0.00,ITI,-1,14637452
0.00,0.00,ITI,-1,14665532
0.00,0.00,ITI,-1,14693612
0.00,0.00,ITI,-1,14721692
0.00,0.00,ITI,-1,14749772
0.00,0.00,ITI,-1,14777852
0.00,0.00,ITI,-1,14805932
0.00,0.00,ITI,-1,14834012
0.00,0.00,ITI,-1,14862092
0.00,0.00,ITI,-1,14890172
0.00,0.00,ITI,-1,14918252
0.00,0.00,ITI,-1,14946332
0.00,0.00,ITI,-1,14974412
0.00,0.00,ITI,-1,15002492
0.00,0.00,ITI,-1,15030572
0.00,0.00,ITI,-1,15058652
0.00,0.00,ITI,-1,15086732
0.00,0.00,ITI,-1,15114812
0.00,0.00,ITI,-1,15142900
0.00,9.49,ITI,-1,15170972
0.00,40.96,ITI,-1,15200092
0.00,61.52,ITI,-1,15229212
0.00,70.31,ITI,-1,15258332
0.00,79.28,ITI,-1,15287452
0.00,88.42,ITI,-1,15316572
0.00,92.11,ITI,-1,15345692
0.00,92.99,ITI,-1,15374812
0.00,92.99,ITI,-1,15403932
0.00,88.77,ITI,-1,15433052
0.00,72.42,ITI,-1,15462172
0.00,42.19,ITI,-1,15491292
0.00,1.76,ITI,-1,15519372
0.00,0.00,ITI,-1,15547452
0.00,0.00,ITI,-1,15575532
0.00,0.00,ITI,-1,15603612
0.00,0.00,ITI,-1,15631692
0.00,0.00,ITI,-1,15659772
0.00,0.00,ITI,-1,15687852
0.00,0.00,ITI,-1,15715932
0.00,0.00,ITI,-1,15744012
0.00,0.00,ITI,-1,15772092
0.00,0.00,ITI,-1,15800172
0.00,0.00,ITI,-1,15828252
0.00,0.00,ITI,-1,15856332
0.00,0.00,ITI,-1,15884412
0.00,0.00,ITI,-1,15912492
0.00,0.00,ITI,-1,15940572
0.00,0.00,ITI,-1,15968652
0.00,0.00,ITI,-1,15996732
0.00,0.00,ITI,-1,16024812
0.00,0.00,ITI,-1,16052892
0.00,0.00,ITI,-1,16080972
0.00,0.00,ITI,-1,16109052
0.00,0.00,ITI,-1,16137132
0.00,0.00,ITI,-1,16165212
0.00,0.00,ITI,-1,16193292
0.00,0.00,ITI,-1,16221372
0.00,0.00,ITI,-1,16249452
0.00,0.00,ITI,-1,16277532
0.00,0.00,ITI,-1,16305612
0.00,0.00,ITI,-1,16333692
0.00,0.00,ITI,-1,16361772
0.00,0.00,ITI,-1,16389852
0.00,0.00,ITI,-1,16417932
0.00,0.00,ITI,-1,16446012
0.00,0.00,ITI,-1,16474100
0.00,0.00,ITI,-1,16502172
0.00,0.00,ITI,-1,16530252
0.00,0.00,ITI,-1,16558332
0.00,0.00,ITI,-1,16586412
0.00,0.00,ITI,-1,16614492
0.00,0.00,ITI,-1,16642572
0.00,0.00,ITI,-1,16670652
0.00,0.00,ITI,-1,16698732
0.00,0.00,ITI,-1,16726812
0.00,0.00,ITI,-1,16754892
0.00,0.00,ITI,-1,16782972
0.00,0.00,ITI,-1,16811052
0.00,0.00,ITI,-1,16839132
0.00,0.00,ITI,-1,16867212
0.00,0.00,ITI,-1,16895292
0.00,0.00,ITI,-1,16923372
0.00,0.00,ITI,-1,16951452
0.00,0.00,ITI,-1,16979532
0.00,0.00,ITI,-1,17007612
0.00,0.00,ITI,-1,17035692
0.00,0.00,ITI,-1,17063772
0.00,0.00,ITI,-1,17091852
0.00,0.00,ITI,-1,17119932
0.00,0.00,ITI,-1,17148012
0.00,0.00,ITI,-1,17176092
0.00,0.00,ITI,-1,17204172
0.00,0.00,ITI,-1,17232252
0.00,0.00,ITI,-1,17260332
0.00,0.00,ITI,-1,17288412
0.00,0.00,ITI,-1,17316492
0.00,0.00,ITI,-1,17344572
0.00,0.00,ITI,-1,17372652
0.00,0.00,ITI,-1,17400732
0.00,0.00,ITI,-1,17428812
0.00,0.00,ITI,-1,17456892
0.00,0.00,ITI,-1,17484972
0.00,0.00,ITI,-1,17513052
0.00,0.00,ITI,-1,17541132
0.00,0.00,ITI,-1,17569212
0.00,0.00,ITI,-1,17597292
0.00,0.00,ITI,-1,17625372
0.00,0.00,ITI,-1,17653452
0.00,0.00,ITI,-1,17681532
0.00,0.00,ITI,-1,17709612
0.00,0.00,ITI,-1,17737692
0.00,0.00,ITI,-1,17765772
0.00,0.00,ITI,-1,17793852
0.00,0.00,ITI,-1,17821932
0.00,0.00,ITI,-1,17850012
0.00,0.00,ITI,-1,17878092
0.00,0.00,ITI,-1,17906172
0.00,0.00,ITI,-1,17934252
0.00,0.00,ITI,-1,17962332
0.00,0.00,ITI,-1,17990412
0.00,0.00,ITI,-1,18018492
0.00,0.00,Stimulus,Low_BOI,18056972
0.00,0.00,Stimulus,Low_BOI,18095452
0.00,0.00,Stimulus,Low_BOI,18133932
0.00,0.00,Stimulus,Low_BOI,18172412
0.00,0.00,Stimulus,Low_BOI,18210892
0.00,0.00,Stimulus,Low_BOI,18249372
0.00,0.00,Stimulus,Low_BOI,18287852
0.00,0.00,Stimulus,Low_BOI,18326332
0.00,0.00,Stimulus,Low_BOI,18364812
0.00,0.00,Stimulus,Low_BOI,18403292
0.00,0.00,ITI,-1,18431372
0.00,0.00,ITI,-1,18459452
0.00,0.00,ITI,-1,18487532
0.00,0.00,ITI,-1,18515612
0.00,0.00,ITI,-1,18543692
0.00,0.00,ITI,-1,18571772
0.00,0.00,ITI,-1,18599852
0.00,0.00,ITI,-1,18627932
0.00,0.00,ITI,-1,18656012
0.00,0.00,ITI,-1,18684092
0.00,0.00,ITI,-1,18712172
0.00,0.00,ITI,-1,18740252
0.00,0.00,ITI,-1,18768332
0.00,0.00,ITI,-1,18796412
0.00,0.00,ITI,-1,18824492
0.00,0.00,ITI,-1,18852572
0.00,0.00,ITI,-1,18880652
0.00,0.00,ITI,-1,18908732
0.00,0.00,ITI,-1,18936820
0.00,0.00,ITI,-1,18964892
0.00,0.00,ITI,-1,18992972
0.00,0.00,ITI,-1,19021052
0.00,0.00,ITI,-1,19049132
0.00,0.00,ITI,-1,19077212
0.00,0.00,ITI,-1,19105292
0.00,0.00,ITI,-1,19133372
0.00,0.00,ITI,-1,19161452
0.00,0.00,ITI,-1,19189532
0.00,0.00,ITI,-1,19217612
0.00,0.00,ITI,-1,19245692
0.00,0.00,ITI,-1,19273772
0.00,0.00,ITI,-1,19301852
0.00,0.00,ITI,-1,19329932
0.00,0.00,ITI,-1,19358012
0.00,0.00,ITI,-1,19386092
0.00,0.00,ITI,-1,19414172
0.00,0.00,ITI,-1,19442252
0.00,0.00,ITI,-1,19470332
0.00,0.00,ITI,-1,19498412
0.00,0.00,ITI,-1,19526492
0.00,0.00,ITI,-1,19554572
0.00,0.00,ITI,-1,19582652
0.00,0.00,ITI,-1,19610732
0.00,0.00,ITI,-1,19638812
0.00,0.00,ITI,-1,19666892
0.00,0.00,ITI,-1,19694972
0.00,0.00,ITI,-1,19723052
0.00,0.00,ITI,-1,19751132
0.00,0.00,ITI,-1,19779212
0.00,0.00,ITI,-1,19807292
0.00,0.00,ITI,-1,19835372
0.00,0.00,ITI,-1,19863452
0.00,0.00,ITI,-1,19891532
0.00,0.00,ITI,-1,19919612
0.00,0.00,ITI,-1,19947692
0.00,0.00,ITI,-1,19975772
0.00,0.00,ITI,-1,20003852
0.00,0.00,ITI,-1,20031932
0.00,0.00,ITI,-1,20060012
0.00,0.00,ITI,-1,20088092
0.00,0.00,ITI,-1,20116172
0.00,0.00,ITI,-1,20144252
0.00,0.00,ITI,-1,20172332
0.00,0.00,ITI,-1,20200412
0.00,1.05,ITI,-1,20228492
0.00,36.91,ITI,-1,20257612
0.00,69.61,ITI,-1,20286732
0.00,81.39,ITI,-1,20315852
0.00,79.10,ITI,-1,20344972
0.00,88.24,ITI,-1,20374092
0.00,89.47,ITI,-1,20403212
0.00,89.30,ITI,-1,20432332
0.00,81.39,ITI,-1,20461452
0.00,81.74,ITI,-1,20490572
0.00,73.30,ITI,-1,20519692
0.00,45.18,ITI,-1,20548812
0.00,13.89,ITI,-1,20577932
0.00,0.00,ITI,-1,20606012
0.00,0.00,ITI,-1,20634092
0.00,0.00,ITI,-1,20662172
0.00,0.00,ITI,-1,20690252
0.00,0.00,ITI,-1,20718332
0.00,0.00,ITI,-1,20746412
0.00,0.00,ITI,-1,20774492
0.00,0.00,ITI,-1,20802572
0.00,0.00,ITI,-1,20830652
0.00,0.00,ITI,-1,20858732
