Left Reading,Right Reading,Trial,Stimuli,Experiment Time Clock (Micro Sec)
0,0,No_signal,-1,14365944
0,0,No_signal,-1,14394024
0,0,No_signal,-1,14422104
0,0,No_signal,-1,14450184
0,0,No_signal,-1,14478264
0,0,No_signal,-1,14506344
0,0,No_signal,-1,14534424
0,0,No_signal,-1,14562504
0,0,No_signal,-1,14590584
0,0,No_signal,-1,14618664
0,0,No_signal,-1,14646744
0,0,No_signal,-1,14674824
0,0,No_signal,-1,14702904
0,0,No_signal,-1,14730984
0,0,No_signal,-1,14759064
0,0,No_signal,-1,14787144
0,0,No_signal,-1,14815224
0,0,No_signal,-1,14843304
0,0,No_signal,-1,14871384
0,0,No_signal,-1,14899464
0,0,No_signal,-1,14927544
0,0,No_signal,-1,14955624
0,0,No_signal,-1,14983704
0,0,No_signal,-1,15011784
0,0,No_signal,-1,15039864
0,0,No_signal,-1,15067952
0,0,No_signal,-1,15096024
0,0,No_signal,-1,15124104
0,0,No_signal,-1,15152184
0,0,No_signal,-1,15180264
0,0,No_signal,-1,15208344
0,0,No_signal,-1,15236424
0,0,No_signal,-1,15264504
0,0,No_signal,-1,15292584
0,0,No_signal,-1,15320664
0,0,No_signal,-1,15348744
0,0,No_signal,-1,15376824
0,0,No_signal,-1,15404904
0,0,No_signal,-1,15432984
0,0,No_signal,-1,15461064
0,0,No_signal,-1,15489144
0,0,No_signal,-1,15517224
0,0,No_signal,-1,15545304
0,0,No_signal,-1,15573384
0,0,No_signal,-1,15601464
0,0,No_signal,-1,15629544
0,0,No_signal,-1,15657624
0,0,No_signal,-1,15685704
0,0,No_signal,-1,15713784
0,0,No_signal,-1,15741864
0,0,No_signal,-1,15769944
0,0,No_signal,-1,15798024
0,0,No_signal,-1,15826104
0,0,No_signal,-1,15854184
0,0,No_signal,-1,15882264
0,0,No_signal,-1,15910344
0,0,No_signal,-1,15938424
0,0,No_signal,-1,15966504
0,0,No_signal,-1,15994584
0,0,No_signal,-1,16022664
0,0,No_signal,-1,16050744
0,0,No_signal,-1,16078824
0,0,No_signal,-1,16106904
0,0,No_signal,-1,16134984
0,0,No_signal,-1,16163064
0,0,No_signal,-1,16191144
0,0,No_signal,-1,16219224
0,0,No_signal,Abstract,16253544
0,0,Stimulus,Abstract,16286824
0,0,Stimulus,Abstract,16320104
0,0,Stimulus,Abstract,16353384
0,0,Stimulus,Abstract,16386664
0,0,Stimulus,Abstract,16419944
0,0,Stimulus,Abstract,16453224
0,0,Stimulus,Abstract,16486504
0,0,Stimulus,Abstract,16519784
0,0,Stimulus,Abstract,16553064
0,0,Stimulus,Abstract,16586344
0,0,Stimulus,Abstract,16619624
0,0,Stimulus,-1,16646664
0,0,No_signal,-1,16674744
0,0,No_signal,-1,16702824
0,0,No_signal,-1,16730904
0,0,No_signal,-1,16758984
0,0,No_signal,-1,16787064
0,0,No_signal,-1,16815144
0,0,No_signal,-1,16843224
0,0,No_signal,-1,16871304
0,0,No_signal,-1,16899384
0,0,No_signal,-1,16927464
0,0,No_signal,-1,16955544
0,0,No_signal,-1,16983624
0,0,No_signal,-1,17011704
0,0,No_signal,-1,17039784
0,0,No_signal,-1,17067864
0,0,No_signal,-1,17095944
0,0,No_signal,-1,17124024
0,0,No_signal,-1,17152104
0,0,No_signal,-1,17180184
0,0,No_signal,-1,17208264
0,0,No_signal,-1,17236344
0,0,No_signal,-1,17264432
0,0,No_signal,-1,17292504
0,0,No_signal,-1,17320584
8,0,No_signal,-1,17348664
100,0,No_signal,-1,17378824
148,0,No_signal,-1,17408984
157,0,No_signal,-1,17439144
175,0,No_signal,-1,17469304
179,0,No_signal,-1,17499464
185,0,No_signal,-1,17529624
188,0,No_signal,-1,17559784
172,0,No_signal,-1,17589944
55,0,No_signal,-1,17619064
0,0,No_signal,-1,17647144
0,0,No_signal,-1,17675224
0,0,No_signal,-1,17703304
0,0,No_signal,-1,17731384
0,0,No_signal,-1,17759464
0,0,No_signal,-1,17787544
0,0,No_signal,-1,17815624
0,0,No_signal,-1,17843704
0,0,No_signal,-1,17871784
0,0,No_signal,-1,17899864
0,0,No_signal,-1,17927944
0,0,No_signal,-1,17956024
0,0,No_signal,-1,17984104
0,0,No_signal,-1,18012184
