"","Left.Reading","Right.Reading","Trial","Stimuli","Experiment.Time.Clock..Micro.Sec."
"1",0,0,"No_signal","Low_BOI",600
"2",0,0,"No_signal","Low_BOI",1284
"3",0,0,"No_signal","Low_BOI",12860
"4",0,0,"No_signal","Low_BOI",43020
"5",0,0,"No_signal","Low_BOI",73180
"6",0,0,"No_signal","Low_BOI",103344
"7",0,0,"No_signal","-1",129340
"8",0,0,"No_signal","-1",155344
"9",0,0,"No_signal","-1",181344
"10",0,0,"No_signal","-1",207344
"11",0,0,"No_signal","-1",233344
"12",0,0,"No_signal","-1",259344
"13",0,0,"No_signal","-1",285344
"14",0,0,"No_signal","-1",311344
"15",0,0,"No_signal","-1",337340
"16",0,0,"No_signal","-1",363340
"17",0,0,"No_signal","-1",389344
"18",0,0,"No_signal","-1",415340
"19",0,0,"No_signal","-1",441344
"20",0,0,"No_signal","-1",467340
"21",0,0,"No_signal","-1",493340
"22",0,0,"No_signal","-1",519344
"23",0,0,"No_signal","-1",545340
"24",0,0,"No_signal","-1",571340
"25",0,0,"No_signal","-1",597344
"26",0,0,"No_signal","-1",623340
"27",0,0,"No_signal","-1",649344
"28",0,0,"No_signal","-1",675348
"29",0,0,"No_signal","-1",701340
"30",0,0,"No_signal","-1",727344
"31",0,0,"No_signal","-1",753344
"32",0,0,"No_signal","-1",779340
"33",0,0,"No_signal","-1",805344
"34",0,0,"No_signal","-1",831340
"35",0,0,"No_signal","-1",857340
"36",0,0,"No_signal","-1",883344
"37",0,0,"No_signal","-1",909344
"38",0,0,"No_signal","-1",935344
"39",0,0,"No_signal","-1",961344
"40",0,0,"No_signal","-1",987344
"41",0,0,"No_signal","-1",1013344
"42",0,0,"No_signal","-1",1040380
"43",0,0,"No_signal","-1",1067424
"44",0,0,"No_signal","-1",1094460
"45",0,0,"No_signal","-1",1121504
"46",0,0,"No_signal","-1",1148540
"47",0,0,"No_signal","-1",1175584
"48",0,0,"No_signal","-1",1202620
"49",0,0,"No_signal","-1",1229664
"50",0,0,"No_signal","-1",1256700
"51",0,0,"No_signal","-1",1283740
"52",0,0,"No_signal","-1",1310784
"53",0,0,"No_signal","-1",1337824
"54",0,0,"No_signal","-1",1364864
"55",0,0,"No_signal","-1",1391904
"56",0,0,"No_signal","-1",1418940
"57",0,0,"No_signal","-1",1445984
"58",0,0,"No_signal","-1",1473020
"59",0,0,"No_signal","-1",1500060
"60",0,0,"No_signal","-1",1527104
"61",0,0,"No_signal","-1",1554140
"62",0,0,"No_signal","-1",1581180
"63",0,0,"No_signal","-1",1608220
"64",0,0,"No_signal","-1",1635264
"65",0,0,"No_signal","-1",1662300
"66",0,0,"No_signal","-1",1689340
"67",0,0,"No_signal","-1",1716384
"68",0,0,"No_signal","-1",1743424
"69",0,0,"No_signal","-1",1770464
"70",0,0,"No_signal","-1",1797504
"71",0,0,"No_signal","-1",1824540
"72",0,0,"No_signal","-1",1851580
"73",0,0,"No_signal","-1",1878620
"74",0,0,"No_signal","-1",1905664
"75",0,0,"No_signal","-1",1932704
"76",0,0,"No_signal","-1",1959744
"77",0,0,"No_signal","-1",1986780
"78",0,0,"No_signal","-1",2013824
"79",0,0,"No_signal","-1",2040864
"80",0,0,"No_signal","-1",2067904
"81",0,0,"No_signal","-1",2094940
"82",0,0,"No_signal","-1",2121980
"83",0,0,"No_signal","-1",2149020
"84",0,0,"No_signal","-1",2176064
"85",0,0,"No_signal","-1",2203100
"86",0,0,"No_signal","-1",2230144
"87",0,0,"No_signal","-1",2257180
"88",0,0,"No_signal","-1",2284220
"89",0,0,"No_signal","-1",2311264
"90",0,0,"No_signal","-1",2338304
"91",0,0,"No_signal","-1",2365340
"92",0,0,"No_signal","-1",2392380
"93",0,0,"No_signal","-1",2419424
"94",0,0,"No_signal","-1",2446464
"95",0,0,"No_signal","-1",2473500
"96",0,0,"No_signal","-1",2500544
"97",0,0,"No_signal","-1",2527584
"98",0,0,"No_signal","-1",2554624
"99",0,0,"No_signal","-1",2581664
"100",0,0,"No_signal","-1",2608704
"101",0,0,"No_signal","-1",2635744
"102",0,0,"No_signal","-1",2662784
"103",0,0,"No_signal","-1",2689820
"104",0,0,"No_signal","-1",2716864
"105",0,0,"No_signal","-1",2743900
"106",0,0,"No_signal","-1",2770940
"107",0,0,"No_signal","-1",2797984
"108",0,0,"No_signal","-1",2825024
"109",0,0,"No_signal","-1",2852064
"110",0,0,"No_signal","-1",2879104
"111",0,0,"No_signal","-1",2906144
"112",0,0,"No_signal","-1",2933180
"113",0,0,"No_signal","-1",2960220
"114",0,0,"No_signal","-1",2987260
"115",0,0,"No_signal","-1",3014304
"116",0,0,"No_signal","-1",3041344
"117",0,0,"No_signal","-1",3068384
"118",0,0,"No_signal","-1",3095424
"119",0,0,"No_signal","-1",3122460
"120",0,0,"No_signal","-1",3149504
"121",0,0,"No_signal","-1",3176544
"122",0,0,"No_signal","-1",3203584
"123",0,0,"No_signal","-1",3230620
"124",0,0,"No_signal","-1",3257660
"125",0,0,"No_signal","-1",3284700
"126",0,0,"No_signal","-1",3311740
"127",0,0,"No_signal","-1",3338784
"128",0,0,"No_signal","-1",3365820
"129",0,0,"No_signal","-1",3392860
"130",0,0,"No_signal","-1",3419904
"131",0,0,"Stimulus","Abstract",3452140
"132",0,0,"Stimulus","Abstract",3484384
"133",0,0,"Stimulus","Abstract",3516620
"134",0,0,"Stimulus","Abstract",3548860
"135",0,0,"Stimulus","Abstract",3581104
"136",0,0,"Stimulus","Abstract",3613340
"137",0,0,"Stimulus","Abstract",3645580
"138",0,0,"Stimulus","Abstract",3677824
"139",0,0,"Stimulus","Abstract",3710060
"140",0,0,"Stimulus","Abstract",3742300
"141",0,0,"Stimulus","Abstract",3774544
"142",0,0,"Stimulus","Abstract",3806780
"143",0,0,"Stimulus","Abstract",3839024
"144",0,0,"Stimulus","Abstract",3871260
"145",0,0,"Stimulus","Abstract",3903504
"146",0,0,"Stimulus","Abstract",3935740
"147",0,0,"ITI","-1",3956540
"148",0,0,"ITI","-1",3977340
"149",0,0,"ITI","-1",3998140
"150",0,0,"ITI","-1",4018940
"151",0,0,"ITI","-1",4039744
"152",0,0,"ITI","-1",4060544
"153",0,0,"ITI","-1",4081340
"154",0,0,"ITI","-1",4102140
"155",0,0,"ITI","-1",4122940
"156",0,0,"ITI","-1",4143744
"157",0,0,"ITI","-1",4164544
"158",0,0,"ITI","-1",4185340
"159",0,0,"ITI","-1",4206144
"160",0,0,"ITI","-1",4226940
"161",0,0,"ITI","-1",4247740
"162",0,0,"ITI","-1",4268540
"163",0,0,"ITI","-1",4289344
"164",0,0,"ITI","-1",4310144
"165",0,0,"ITI","-1",4330940
"166",0,0,"ITI","-1",4351744
"167",0,0,"ITI","-1",4372540
"168",0,0,"ITI","-1",4393344
"169",0,0,"ITI","-1",4414144
"170",0,0,"ITI","-1",4434944
"171",0,0,"ITI","-1",4455744
"172",0,0,"ITI","-1",4476540
"173",0,0,"ITI","-1",4497340
"174",0,0,"ITI","-1",4518140
"175",0,0,"ITI","-1",4538940
"176",0,0,"ITI","-1",4559744
"177",0,0,"ITI","-1",4580540
"178",0,0,"ITI","-1",4601340
"179",0,0,"ITI","-1",4622140
"180",0,0,"ITI","-1",4642944
"181",0,0,"ITI","-1",4663740
"182",0,0,"ITI","-1",4684540
"183",0,0,"ITI","-1",4705344
"184",0,0,"ITI","-1",4726140
"185",0,0,"ITI","-1",4746940
"186",0,0,"ITI","-1",4767740
"187",0,0,"ITI","-1",4788540
"188",0,0,"ITI","-1",4809340
"189",0,0,"ITI","-1",4830140
"190",0,0,"ITI","-1",4850940
"191",0,0,"ITI","-1",4871740
"192",25.8573779296875,0,"ITI","-1",4894620
"193",35.2426484375,0,"ITI","-1",4917500
"194",60.3338818359375,0,"ITI","-1",4940380
"195",76.8059892578125,0,"ITI","-1",4963264
"196",77.5721337890625,0,"ITI","-1",4986140
"197",90.2135185546875,0,"ITI","-1",5009020
"198",93.4696328125,0,"ITI","-1",5031900
"199",100.748005859375,0,"ITI","-1",5054784
"200",103.621047851562,0,"ITI","-1",5077660
"201",105.153336914062,0,"ITI","-1",5100540
"202",105.153336914062,0,"ITI","-1",5123420
"203",102.088758789062,0,"ITI","-1",5146300
"204",85.6166513671875,0,"ITI","-1",5169180
"205",82.743609375,0,"ITI","-1",5192064
"206",73.166802734375,0,"ITI","-1",5214940
"207",69.9106884765625,0,"ITI","-1",5237820
"208",79.1044228515625,0,"ITI","-1",5260700
"209",80.6367119140625,0,"ITI","-1",5283580
"210",98.6411083984375,0,"ITI","-1",5306460
"211",100.173397460937,0,"ITI","-1",5329340
"212",107.643306640625,0,"ITI","-1",5352224
"213",112.048637695312,0,"ITI","-1",5375100
"214",112.240173828125,0,"ITI","-1",5397980
"215",110.899420898437,0,"ITI","-1",5420860
"216",109.175595703125,0,"ITI","-1",5443740
"217",109.941740234375,0,"ITI","-1",5466624
"218",109.175595703125,0,"ITI","-1",5489500
"219",108.7925234375,0,"ITI","-1",5512380
"220",108.409451171875,0,"ITI","-1",5535260
"221",105.536409179687,0,"ITI","-1",5558140
"222",105.7279453125,0,"ITI","-1",5581020
"223",107.451770507812,0,"ITI","-1",5603900
"224",111.282493164062,0,"ITI","-1",5626780
"225",117.028577148437,0,"ITI","-1",5649660
"226",118.369330078125,0,"ITI","-1",5672540
"227",117.794721679687,0,"ITI","-1",5695420
"228",118.943938476562,0,"ITI","-1",5718300
"229",119.327010742187,0,"ITI","-1",5741180
"230",116.262432617187,0,"ITI","-1",5764060
"231",103.621047851562,0,"ITI","-1",5786940
"232",82.9351455078125,0,"ITI","-1",5809824
"233",64.9307490234375,0,"ITI","-1",5832700
"234",42.90409375,0,"ITI","-1",5855580
"235",47.3094248046875,0,"ITI","-1",5878460
"236",2.29843359375,0,"ITI","-1",5900300
"237",0,0,"ITI","-1",5921100
"238",0,0,"ITI","-1",5941900
"239",0,0,"ITI","-1",5962700
"240",0,0,"ITI","-1",5983500
"241",0,0,"ITI","-1",6004300
"242",0,0,"ITI","-1",6025100
"243",0,0,"ITI","-1",6045900
"244",0,0,"ITI","-1",6066708
"245",0,0,"ITI","-1",6087504
"246",0,0,"ITI","-1",6108304
"247",0,0,"ITI","-1",6129100
"248",0,0,"ITI","-1",6149900
"249",0,0,"ITI","-1",6170700
"250",0,0,"ITI","-1",6191500
"251",0,0,"ITI","-1",6212300
"252",0,0,"ITI","-1",6233100
"253",0,0,"ITI","-1",6253904
"254",0,0,"ITI","-1",6274700
"255",0,0,"ITI","-1",6295500
"256",0,0,"ITI","-1",6316304
"257",0,0,"ITI","-1",6337104
"258",0,0,"ITI","-1",6357904
"259",0,0,"ITI","-1",6378704
"260",0,0,"ITI","-1",6399508
"261",0,0,"ITI","-1",6420300
"262",0,0,"ITI","-1",6441104
"263",0,0,"ITI","-1",6461900
"264",0,0,"ITI","-1",6482704
"265",0,0,"ITI","-1",6503504
"266",0,0,"ITI","-1",6524304
"267",0,0,"ITI","-1",6545100
"268",0,0,"ITI","-1",6565904
"269",0,0,"ITI","-1",6586704
"270",0,0,"ITI","-1",6607500
"271",0,0,"ITI","-1",6628300
"272",0,0,"ITI","-1",6649100
"273",0,0,"ITI","-1",6669900
"274",0,0,"ITI","-1",6690704
"275",0,0,"ITI","-1",6711500
"276",0,0,"ITI","-1",6732308
"277",0,0,"ITI","-1",6753100
"278",0,0,"ITI","-1",6773900
"279",0,0,"ITI","-1",6794700
"280",0,0,"ITI","-1",6815504
"281",0,0,"ITI","-1",6836304
"282",0,0,"ITI","-1",6857100
"283",0,0,"ITI","-1",6877900
"284",0,0,"ITI","-1",6898704
"285",0,0,"ITI","-1",6919500
"286",0,0,"ITI","-1",6940300
"287",0,0,"ITI","-1",6961104
"288",0,0,"ITI","-1",6981904
"289",0,0,"ITI","-1",7002700
"290",0,0,"ITI","-1",7023504
"291",0,0,"ITI","-1",7044304
"292",0,0,"ITI","-1",7065108
"293",0,0,"ITI","-1",7085904
"294",0,0,"ITI","-1",7106700
"295",0,0,"ITI","-1",7127500
"296",0,0,"ITI","-1",7148300
"297",0,0,"ITI","-1",7169104
"298",0,0,"ITI","-1",7189900
"299",0,0,"ITI","-1",7210704
"300",0,0,"ITI","-1",7231500
"301",0,0,"ITI","-1",7252300
"302",0,0,"ITI","-1",7273104
"303",0,0,"ITI","-1",7293900
"304",0,0,"ITI","-1",7314700
"305",0,0,"ITI","-1",7335504
"306",0,0,"ITI","-1",7356300
"307",0,0,"ITI","-1",7377104
"308",0,0,"ITI","-1",7397908
"309",0,0,"ITI","-1",7418700
"310",0,0,"ITI","-1",7439500
"311",0,0,"ITI","-1",7460300
"312",0,0,"ITI","-1",7481100
"313",0,0,"ITI","-1",7501900
"314",0,0,"ITI","-1",7522704
"315",0,0,"ITI","-1",7543500
"316",0,0,"ITI","-1",7564300
"317",0,0,"ITI","-1",7585100
"318",0,0,"ITI","-1",7605900
"319",0,0,"ITI","-1",7626704
"320",0,0,"ITI","-1",7647500
"321",0,0,"ITI","-1",7668300
"322",0,0,"ITI","-1",7689104
"323",0,0,"ITI","-1",7709900
"324",0,0,"ITI","-1",7730708
"325",0,0,"ITI","-1",7751504
"326",0,0,"ITI","-1",7772300
"327",0,0,"ITI","-1",7793100
"328",0,0,"ITI","-1",7813904
"329",0,0,"ITI","-1",7834700
"330",0,0,"ITI","-1",7855500
"331",0,0,"ITI","-1",7876304
"332",0,0,"ITI","-1",7897100
"333",0,0,"ITI","-1",7917900
"334",0,0,"Stimulus","Low_BOI",7949104
"335",0,0,"Stimulus","Low_BOI",7980300
"336",0,0,"Stimulus","Low_BOI",8011504
"337",0,0,"Stimulus","Low_BOI",8042704
"338",0,0,"Stimulus","Low_BOI",8073900
"339",0,0,"Stimulus","Low_BOI",8105100
"340",0,0,"Stimulus","Low_BOI",8136304
"341",0,0,"Stimulus","Low_BOI",8167500
"342",0,0,"Stimulus","Low_BOI",8198700
"343",0,0,"Stimulus","Low_BOI",8229900
"344",0,0,"Stimulus","-1",8255900
"345",0,0,"ITI","-1",8276704
"346",0,0,"ITI","-1",8297500
"347",0,0,"ITI","-1",8318304
"348",0,0,"ITI","-1",8339100
"349",0,0,"ITI","-1",8359904
"350",0,0,"ITI","-1",8380704
"351",0,0,"ITI","-1",8401504
"352",0,0,"ITI","-1",8422304
"353",0,0,"ITI","-1",8443100
"354",0,0,"ITI","-1",8463900
"355",0,0,"ITI","-1",8484700
"356",0,0,"ITI","-1",8505500
"357",0,0,"ITI","-1",8526300
"358",0,0,"ITI","-1",8547104
"359",0,0,"ITI","-1",8567900
"360",0,0,"ITI","-1",8588700
"361",0,0,"ITI","-1",8609500
"362",0,0,"ITI","-1",8630300
"363",0,0,"ITI","-1",8651100
"364",0,0,"ITI","-1",8671900
"365",0,0,"ITI","-1",8692704
"366",0,0,"ITI","-1",8713500
"367",0,0,"ITI","-1",8734304
"368",0,0,"ITI","-1",8755104
"369",0,0,"ITI","-1",8775900
"370",0,0,"ITI","-1",8796704
"371",0,0,"ITI","-1",8817504
"372",0,0,"ITI","-1",8838304
"373",0,0,"ITI","-1",8859100
"374",0,0,"ITI","-1",8879900
"375",0,0,"ITI","-1",8900700
"376",0,0,"ITI","-1",8921504
"377",0,0,"ITI","-1",8942300
"378",10.1514150390625,0,"ITI","-1",8964140
"379",23.367408203125,0,"ITI","-1",8987024
"380",29.496564453125,0,"ITI","-1",9009900
"381",40.60566015625,0,"ITI","-1",9032780
"382",40.0310517578125,0,"ITI","-1",9055660
"383",40.0310517578125,0,"ITI","-1",9078540
"384",45.3940634765625,0,"ITI","-1",9101424
"385",48.4586416015625,0,"ITI","-1",9124300
"386",63.7815322265625,0,"ITI","-1",9147180
"387",87.5320126953125,0,"ITI","-1",9170060
"388",91.3627353515625,0,"ITI","-1",9192944
"389",91.17119921875,0,"ITI","-1",9215820
"390",90.2135185546875,0,"ITI","-1",9238700
"391",89.63891015625,0,"ITI","-1",9261588
"392",86.957404296875,0,"ITI","-1",9284464
"393",90.4050546875,0,"ITI","-1",9307340
"394",91.3627353515625,0,"ITI","-1",9330220
"395",97.30035546875,0,"ITI","-1",9353100
"396",94.618849609375,0,"ITI","-1",9375980
"397",106.111017578125,0,"ITI","-1",9398860
"398",111.282493164062,0,"ITI","-1",9421740
"399",113.963999023437,0,"ITI","-1",9444620
"400",114.730143554687,0,"ITI","-1",9467500
"401",119.135474609375,0,"ITI","-1",9490380
"402",132.734540039062,0,"ITI","-1",9513264
"403",136.3737265625,0,"ITI","-1",9536140
"404",138.863696289062,0,"ITI","-1",9559024
"405",138.67216015625,0,"ITI","-1",9581904
"406",139.055232421875,0,"ITI","-1",9604784
"407",140.395985351563,0,"ITI","-1",9627660
"408",139.055232421875,0,"ITI","-1",9650544
"409",138.67216015625,0,"ITI","-1",9673420
"410",137.906015625,0,"ITI","-1",9696300
"411",135.032973632812,0,"ITI","-1",9719180
"412",118.943938476562,0,"ITI","-1",9742060
"413",92.8950244140625,0,"ITI","-1",9764944
"414",80.062103515625,0,"ITI","-1",9787820
"415",45.3940634765625,0,"ITI","-1",9810700
"416",14.3652099609375,0,"ITI","-1",9832540
"417",15.322890625,0,"ITI","-1",9854380
"418",0,0,"ITI","-1",9875180
"419",0,0,"ITI","-1",9895980
"420",0,0,"ITI","-1",9916784
"421",0,0,"ITI","-1",9937580
"422",0,0,"ITI","-1",9958380
"423",0,0,"ITI","-1",9979180
"424",0,0,"ITI","-1",9999980
"425",0,0,"ITI","-1",10020784
"426",0,0,"ITI","-1",10042620
"427",0,0,"ITI","-1",10064460
"428",0,0,"ITI","-1",10086300
"429",0,0,"ITI","-1",10108144
"430",0,0,"ITI","-1",10129980
"431",0,0,"ITI","-1",10151824
"432",0,0,"ITI","-1",10173664
"433",0,0,"ITI","-1",10195504
"434",0,0,"ITI","-1",10217340
"435",0,0,"ITI","-1",10239180
"436",0,0,"ITI","-1",10261024
"437",0,0,"ITI","-1",10282860
"438",0,0,"ITI","-1",10304700
"439",0,0,"ITI","-1",10326548
"440",0,0,"ITI","-1",10348380
"441",0,0,"ITI","-1",10370224
"442",0,0,"ITI","-1",10392060
"443",0,0,"ITI","-1",10413904
"444",0,0,"ITI","-1",10435740
"445",0,0,"ITI","-1",10457580
"446",0,0,"ITI","-1",10479420
"447",0,0,"ITI","-1",10501264
"448",0,0,"ITI","-1",10523100
"449",0,0,"ITI","-1",10544944
"450",0,0,"ITI","-1",10566784
"451",0,0,"ITI","-1",10588620
"452",0,0,"ITI","-1",10610460
"453",0,0,"ITI","-1",10632300
"454",0,0,"ITI","-1",10654140
"455",0,0,"ITI","-1",10675980
"456",0,0,"ITI","-1",10697824
"457",0,0,"ITI","-1",10719664
"458",0,0,"ITI","-1",10741500
"459",0,0,"ITI","-1",10763340
"460",0,0,"ITI","-1",10785180
"461",0,0,"ITI","-1",10807020
"462",0,0,"ITI","-1",10828860
"463",0,0,"ITI","-1",10850704
"464",0,0,"ITI","-1",10872540
"465",0,0,"ITI","-1",10894384
"466",0,0,"ITI","-1",10916224
"467",0,0,"ITI","-1",10938060
"468",0,0,"ITI","-1",10959900
"469",0,0,"ITI","-1",10981740
"470",0,0,"ITI","-1",11003580
"471",0,0,"ITI","-1",11025424
"472",0,0,"ITI","-1",11047260
"473",0,0,"ITI","-1",11069100
"474",0,0,"ITI","-1",11090944
"475",0,0,"ITI","-1",11112780
"476",0,0,"ITI","-1",11134620
"477",0,0,"ITI","-1",11156460
"478",0,0,"ITI","-1",11178300
"479",0,0,"ITI","-1",11200140
"480",0,0,"ITI","-1",11221980
"481",0,0,"ITI","-1",11243820
"482",0,0,"ITI","-1",11265660
"483",0,0,"ITI","-1",11287504
"484",0,0,"ITI","-1",11309340
"485",0,0,"ITI","-1",11331180
"486",0,0,"ITI","-1",11353024
"487",0,0,"ITI","-1",11374864
"488",0,0,"ITI","-1",11396700
"489",0,0,"ITI","-1",11418544
"490",0,0,"ITI","-1",11440380
"491",0,0,"ITI","-1",11462220
"492",0,0,"ITI","-1",11484064
"493",0,0,"ITI","-1",11505904
"494",0,0,"ITI","-1",11527740
"495",0,0,"ITI","-1",11549584
"496",0,0,"ITI","-1",11571420
"497",0,0,"ITI","-1",11593260
"498",0,0,"ITI","-1",11615104
"499",0,0,"ITI","-1",11636944
"500",0,0,"ITI","-1",11658780
"501",0,0,"ITI","-1",11680624
"502",0,0,"ITI","-1",11702460
"503",0,0,"ITI","-1",11724308
"504",0,0,"ITI","-1",11746144
"505",0,0,"ITI","-1",11767984
"506",0,0,"ITI","-1",11789820
"507",0,0,"ITI","-1",11811664
"508",0,0,"ITI","-1",11833500
"509",0,0,"ITI","-1",11855340
"510",0,0,"ITI","-1",11877184
"511",0,0,"ITI","-1",11899020
"512",0,0,"ITI","-1",11920860
"513",0,0,"ITI","-1",11942700
"514",0,0,"ITI","-1",11964540
"515",0,0,"Stimulus","Low_BOI",11996784
"516",0,0,"Stimulus","Low_BOI",12029020
"517",0,0,"Stimulus","Low_BOI",12061260
"518",0,0,"Stimulus","Low_BOI",12093500
"519",0,0,"Stimulus","Low_BOI",12125740
"520",0,0,"Stimulus","Low_BOI",12157980
"521",0,0,"Stimulus","Low_BOI",12190228
"522",0,0,"Stimulus","Low_BOI",12222460
"523",0,0,"Stimulus","Low_BOI",12254700
"524",0,0,"Stimulus","Low_BOI",12286944
"525",0,0,"Stimulus","Low_BOI",12319180
"526",0,0,"ITI","-1",12341024
"527",0,0,"ITI","-1",12362860
"528",0,0,"ITI","-1",12384700
"529",0,0,"ITI","-1",12406544
"530",0,0,"ITI","-1",12428380
"531",0,0,"ITI","-1",12450224
"532",0,0,"ITI","-1",12472060
"533",0,0,"ITI","-1",12493904
"534",0,0,"ITI","-1",12515744
"535",0,0,"ITI","-1",12537580
"536",0,0,"ITI","-1",12559424
"537",0,0,"ITI","-1",12581260
"538",0,0,"ITI","-1",12603104
"539",0,0,"ITI","-1",12624940
"540",0,0,"ITI","-1",12646780
"541",0,0,"ITI","-1",12668620
"542",0,0,"ITI","-1",12690460
"543",0,0,"ITI","-1",12712300
"544",0,0,"ITI","-1",12734144
"545",0,0,"ITI","-1",12755980
"546",0,0.383072265625,"ITI","-1",12777824
"547",0,0.5746083984375,"ITI","-1",12799660
"548",0,4.7884033203125,"ITI","-1",12822540
"549",0,44.053310546875,"ITI","-1",12846460
"550",0,53.6301171875,"ITI","-1",12870380
"551",0,75.465236328125,"ITI","-1",12894300
"552",0,82.9351455078125,"ITI","-1",12918224
"553",0,96.5342109375,"ITI","-1",12942144
"554",0,98.83264453125,"ITI","-1",12966060
"555",0,94.23577734375,"ITI","-1",12989980
"556",0,101.705686523437,"ITI","-1",13013900
"557",0,102.471831054687,"ITI","-1",13037820
"558",0,109.367131835937,"ITI","-1",13061740
"559",0,113.963999023437,"ITI","-1",13085660
"560",0,118.943938476562,"ITI","-1",13109580
"561",0,121.242372070312,"ITI","-1",13133504
"562",0,124.88155859375,"ITI","-1",13157420
"563",0,129.286889648437,"ITI","-1",13181340
"564",0,126.988456054687,"ITI","-1",13205260
"565",0,123.540805664062,"ITI","-1",13229184
"566",0,119.135474609375,"ITI","-1",13253100
"567",0,116.837041015625,"ITI","-1",13277020
"568",0,117.22011328125,"ITI","-1",13300940
"569",0,118.75240234375,"ITI","-1",13324860
"570",0,122.583125,"ITI","-1",13348784
"571",0,123.157733398437,"ITI","-1",13372704
"572",0,125.647703125,"ITI","-1",13396620
"573",0,126.41384765625,"ITI","-1",13420540
"574",0,128.329208984375,"ITI","-1",13444460
"575",0,129.095353515625,"ITI","-1",13468380
"576",0,128.329208984375,"ITI","-1",13492304
"577",0,127.563064453125,"ITI","-1",13516220
"578",0,129.669961914062,"ITI","-1",13540144
"579",0,128.71228125,"ITI","-1",13564064
"580",0,130.819178710937,"ITI","-1",13587988
"581",0,131.01071484375,"ITI","-1",13611900
"582",0,132.159931640625,"ITI","-1",13635824
"583",0,133.3091484375,"ITI","-1",13659740
"584",0,134.07529296875,"ITI","-1",13683660
"585",0,134.266829101562,"ITI","-1",13707580
"586",0,133.883756835938,"ITI","-1",13731504
"587",0,134.266829101562,"ITI","-1",13755424
"588",0,133.883756835938,"ITI","-1",13779340
"589",0,134.458365234375,"ITI","-1",13803260
"590",0,134.649901367187,"ITI","-1",13827180
"591",0,134.649901367187,"ITI","-1",13851100
"592",0,134.649901367187,"ITI","-1",13875020
"593",0,133.883756835938,"ITI","-1",13898944
"594",0,132.54300390625,"ITI","-1",13922860
"595",0,131.393787109375,"ITI","-1",13946780
"596",0,130.436106445313,"ITI","-1",13970700
"597",0,124.88155859375,"ITI","-1",13994620
"598",0,106.685625976562,"ITI","-1",14018540
"599",0,89.255837890625,"ITI","-1",14042464
"600",0,86.191259765625,"ITI","-1",14066384
"601",0,83.892826171875,"ITI","-1",14090300
"602",0,65.505357421875,"ITI","-1",14114220
"603",0,0,"ITI","-1",14136060
"604",0,0,"ITI","-1",14157900
"605",0,0,"ITI","-1",14179740
"606",0,0,"ITI","-1",14201580
"607",0,0,"ITI","-1",14223420
"608",0,0,"ITI","-1",14245260
"609",0,0,"ITI","-1",14267100
"610",0,0,"ITI","-1",14288940
"611",0,0,"ITI","-1",14310780
"612",0,0,"ITI","-1",14332624
"613",0,0,"ITI","-1",14354460
"614",0,0,"ITI","-1",14376300
"615",0,0,"ITI","-1",14398140
"616",0,0,"ITI","-1",14419984
"617",0,0,"ITI","-1",14441820
"618",0,0,"ITI","-1",14463664
"619",0,0,"ITI","-1",14485504
"620",0,0,"ITI","-1",14507340
"621",0,0,"ITI","-1",14529184
"622",0,0,"ITI","-1",14551024
"623",0,0,"ITI","-1",14572860
"624",0,0,"ITI","-1",14594700
"625",0,0,"ITI","-1",14616540
"626",0,0,"ITI","-1",14638384
"627",0,0,"ITI","-1",14660224
"628",0,0,"ITI","-1",14682064
"629",0,0,"ITI","-1",14703900
"630",0,0,"ITI","-1",14725740
"631",0,0,"ITI","-1",14747584
"632",0,0,"ITI","-1",14769420
"633",0,0,"ITI","-1",14791260
"634",0,0,"ITI","-1",14813100
"635",0,0,"ITI","-1",14834944
"636",0,0,"ITI","-1",14856780
"637",0,0,"ITI","-1",14878620
"638",0,0,"ITI","-1",14900460
"639",0,0,"ITI","-1",14922304
"640",0,0,"ITI","-1",14944140
"641",0,0,"ITI","-1",14965984
"642",0,0,"ITI","-1",14987820
"643",0,0,"ITI","-1",15009664
"644",0,0,"ITI","-1",15031500
"645",0,0,"ITI","-1",15053340
"646",0,0,"ITI","-1",15075180
"647",0,0,"ITI","-1",15097024
"648",0,0,"ITI","-1",15118868
"649",0,0,"ITI","-1",15140700
"650",0,0,"ITI","-1",15162544
"651",0,0,"ITI","-1",15184380
"652",0,0,"ITI","-1",15206220
"653",0,0,"ITI","-1",15228060
"654",0,0,"ITI","-1",15249900
"655",0,0,"ITI","-1",15271740
"656",0,0,"ITI","-1",15293584
"657",0,0,"ITI","-1",15315420
"658",0,0,"ITI","-1",15337264
"659",0,0,"ITI","-1",15359100
"660",0,0,"ITI","-1",15380940
"661",0,0,"ITI","-1",15402780
"662",0,0,"ITI","-1",15424620
"663",0,0,"ITI","-1",15446460
"664",0,0,"ITI","-1",15468300
"665",0,0,"ITI","-1",15490144
"666",0,0,"ITI","-1",15511980
"667",0,0,"ITI","-1",15533824
"668",0,0,"ITI","-1",15555660
"669",0,0,"ITI","-1",15577500
"670",0,0,"ITI","-1",15599340
"671",0,0,"ITI","-1",15621184
"672",0,0,"ITI","-1",15643024
"673",0,0,"ITI","-1",15664860
"674",0,0,"ITI","-1",15686700
"675",0,0,"ITI","-1",15708540
"676",0,0,"ITI","-1",15730384
"677",0,0,"ITI","-1",15752220
"678",0,0,"ITI","-1",15774060
"679",0,0,"ITI","-1",15795900
